date,isPartial,State,Fire,Waterdamage,Smoke,forestfire,Flooding
2010-08-01,False,US-AR,51.0,0.0,10.0,0.0,1.0
2010-09-01,False,US-AR,55.0,0.0,16.0,0.0,2.0
2010-10-01,False,US-AR,61.0,0.0,14.0,0.0,0.0
2010-11-01,False,US-AR,50.0,0.0,20.0,0.0,1.0
2010-12-01,False,US-AR,72.0,0.0,17.0,0.0,2.0
2011-01-01,False,US-AR,58.0,0.0,17.0,0.0,2.0
2011-02-01,False,US-AR,44.0,0.0,15.0,0.0,1.0
2011-03-01,False,US-AR,56.0,0.0,18.0,0.0,1.0
2011-04-01,False,US-AR,56.0,0.0,12.0,0.0,21.0
2011-05-01,False,US-AR,51.0,0.0,12.0,0.0,53.0
2011-06-01,False,US-AR,58.0,0.0,12.0,0.0,7.0
2011-07-01,False,US-AR,72.0,0.0,14.0,0.0,4.0
2011-08-01,False,US-AR,72.0,0.0,9.0,0.0,2.0
2011-09-01,False,US-AR,73.0,0.0,18.0,0.0,3.0
2011-10-01,False,US-AR,65.0,0.0,9.0,0.0,1.0
2011-11-01,False,US-AR,79.0,0.0,20.0,0.0,1.0
2011-12-01,False,US-AR,100.0,0.0,12.0,0.0,0.0
2012-01-01,False,US-AR,78.0,0.0,12.0,0.0,1.0
2012-02-01,False,US-AR,83.0,0.0,14.0,0.0,1.0
2012-03-01,False,US-AR,91.0,0.0,16.0,0.0,2.0
2012-04-01,False,US-AR,67.0,0.0,16.0,0.0,0.0
2012-05-01,False,US-AR,74.0,0.0,13.0,0.0,0.0
2012-06-01,False,US-AR,88.0,0.0,15.0,0.0,1.0
2012-07-01,False,US-AR,80.0,0.0,14.0,0.0,0.0
2012-08-01,False,US-AR,66.0,0.0,13.0,0.0,0.0
2012-09-01,False,US-AR,68.0,0.0,19.0,0.0,1.0
2012-10-01,False,US-AR,75.0,0.0,15.0,0.0,3.0
2012-11-01,False,US-AR,83.0,0.0,16.0,0.0,2.0
2012-12-01,False,US-AR,95.0,0.0,11.0,0.0,1.0
2013-01-01,False,US-AR,81.0,0.0,14.0,0.0,1.0
2013-02-01,False,US-AR,81.0,0.0,17.0,0.0,0.0
2013-03-01,False,US-AR,71.0,0.0,17.0,0.0,1.0
2013-04-01,False,US-AR,67.0,0.0,14.0,0.0,6.0
2013-05-01,False,US-AR,74.0,0.0,15.0,0.0,3.0
2013-06-01,False,US-AR,74.0,0.0,13.0,0.0,4.0
2013-07-01,False,US-AR,75.0,0.0,18.0,0.0,0.0
2013-08-01,False,US-AR,62.0,0.0,12.0,0.0,3.0
2013-09-01,False,US-AR,69.0,0.0,14.0,0.0,7.0
2013-10-01,False,US-AR,86.0,0.0,18.0,0.0,1.0
2013-11-01,False,US-AR,100.0,0.0,15.0,0.0,1.0
2013-12-01,False,US-AR,92.0,0.0,12.0,0.0,1.0
2014-01-01,False,US-AR,73.0,0.0,12.0,0.0,0.0
2014-02-01,False,US-AR,67.0,0.0,13.0,0.0,0.0
2014-03-01,False,US-AR,70.0,0.0,20.0,0.0,1.0
2014-04-01,False,US-AR,65.0,0.0,14.0,0.0,1.0
2014-05-01,False,US-AR,67.0,0.0,17.0,0.0,2.0
2014-06-01,False,US-AR,64.0,0.0,17.0,0.0,1.0
2014-07-01,False,US-AR,67.0,0.0,17.0,0.0,0.0
2014-08-01,False,US-AR,75.0,0.0,12.0,0.0,2.0
2014-09-01,False,US-AR,64.0,0.0,17.0,0.0,2.0
2014-10-01,False,US-AR,55.0,0.0,13.0,0.0,1.0
2014-11-01,False,US-AR,69.0,0.0,17.0,0.0,1.0
2014-12-01,False,US-AR,80.0,0.0,16.0,0.0,0.0
2015-01-01,False,US-AR,69.0,0.0,17.0,0.0,0.0
2015-02-01,False,US-AR,64.0,0.0,15.0,0.0,0.0
2015-03-01,False,US-AR,55.0,0.0,18.0,0.0,2.0
2015-04-01,False,US-AR,67.0,0.0,13.0,0.0,1.0
2015-05-01,False,US-AR,63.0,0.0,18.0,0.0,23.0
2015-06-01,False,US-AR,71.0,0.0,17.0,0.0,9.0
2015-07-01,False,US-AR,69.0,0.0,14.0,0.0,4.0
2015-08-01,False,US-AR,67.0,0.0,18.0,0.0,1.0
2015-09-01,False,US-AR,67.0,0.0,16.0,0.0,0.0
2015-10-01,False,US-AR,59.0,0.0,15.0,0.0,6.0
2015-11-01,False,US-AR,64.0,0.0,21.0,0.0,2.0
2015-12-01,False,US-AR,76.0,0.0,16.0,0.0,12.0
2016-01-01,False,US-AR,67.0,0.0,14.0,0.0,5.0
2016-02-01,False,US-AR,67.0,0.0,17.0,0.0,1.0
2016-03-01,False,US-AR,73.0,0.0,20.0,0.0,9.0
2016-04-01,False,US-AR,60.0,0.0,17.0,0.0,6.0
2016-05-01,False,US-AR,69.0,0.0,17.0,0.0,3.0
2016-06-01,False,US-AR,72.0,0.0,17.0,0.0,6.0
2016-07-01,False,US-AR,73.0,0.0,19.0,0.0,2.0
2016-08-01,False,US-AR,63.0,0.0,14.0,0.0,10.0
2016-09-01,False,US-AR,63.0,0.0,15.0,0.0,2.0
2016-10-01,False,US-AR,58.0,0.0,19.0,0.0,1.0
2016-11-01,False,US-AR,66.0,0.0,17.0,0.0,1.0
2016-12-01,False,US-AR,79.0,0.0,16.0,0.0,1.0
2017-01-01,False,US-AR,63.0,0.0,15.0,0.0,1.0
2017-02-01,False,US-AR,63.0,0.0,15.0,0.0,2.0
2017-03-01,False,US-AR,64.0,0.0,14.0,0.0,1.0
2017-04-01,False,US-AR,57.0,0.0,16.0,0.0,10.0
2017-05-01,False,US-AR,64.0,0.0,15.0,0.0,19.0
2017-06-01,False,US-AR,69.0,0.0,17.0,0.0,3.0
2017-07-01,False,US-AR,73.0,0.0,18.0,0.0,1.0
2017-08-01,False,US-AR,56.0,0.0,16.0,0.0,14.0
2017-09-01,False,US-AR,68.0,0.0,13.0,0.0,4.0
2017-10-01,False,US-AR,80.0,0.0,22.0,0.0,1.0
2017-11-01,False,US-AR,65.0,0.0,20.0,0.0,1.0
2017-12-01,False,US-AR,77.0,0.0,19.0,0.0,1.0
2018-01-01,False,US-AR,66.0,0.0,18.0,0.0,1.0
2018-02-01,False,US-AR,66.0,0.0,18.0,0.0,6.0
2018-03-01,False,US-AR,62.0,0.0,18.0,0.0,3.0
2018-04-01,False,US-AR,62.0,0.0,23.0,0.0,2.0
2018-05-01,False,US-AR,62.0,0.0,15.0,0.0,1.0
2018-06-01,False,US-AR,67.0,0.0,23.0,0.0,1.0
2018-07-01,False,US-AR,69.0,0.0,19.0,0.0,1.0
2018-08-01,False,US-AR,69.0,0.0,19.0,0.0,1.0
2018-09-01,False,US-AR,61.0,0.0,17.0,0.0,4.0
2018-10-01,False,US-AR,60.0,0.0,16.0,0.0,3.0
2018-11-01,False,US-AR,80.0,0.0,19.0,0.0,1.0
2018-12-01,False,US-AR,66.0,0.0,20.0,0.0,1.0
2019-01-01,False,US-AR,55.0,0.0,19.0,0.0,1.0
2019-02-01,False,US-AR,58.0,0.0,15.0,0.0,4.0
2019-03-01,False,US-AR,56.0,0.0,16.0,0.0,6.0
2019-04-01,False,US-AR,78.0,0.0,21.0,0.0,4.0
2019-05-01,False,US-AR,59.0,0.0,19.0,0.0,66.0
2019-06-01,False,US-AR,61.0,0.0,19.0,0.0,32.0
2019-07-01,False,US-AR,68.0,0.0,17.0,0.0,7.0
2019-08-01,False,US-AR,64.0,0.0,14.0,0.0,2.0
2019-09-01,False,US-AR,67.0,0.0,16.0,0.0,4.0
2019-10-01,False,US-AR,67.0,0.0,16.0,0.0,1.0
2019-11-01,False,US-AR,81.0,0.0,22.0,0.0,2.0
2019-12-01,False,US-AR,78.0,0.0,19.0,0.0,1.0
2020-01-01,False,US-AR,62.0,0.0,18.0,0.0,2.0
2020-02-01,False,US-AR,58.0,0.0,23.0,0.0,3.0
2020-03-01,False,US-AR,56.0,0.0,17.0,0.0,1.0
2020-04-01,False,US-AR,66.0,0.0,21.0,0.0,1.0
2020-05-01,False,US-AR,61.0,0.0,23.0,0.0,2.0
2020-06-01,False,US-AR,68.0,0.0,22.0,0.0,1.0
2020-07-01,False,US-AR,61.0,0.0,24.0,0.0,1.0
2020-08-01,False,US-AR,62.0,0.0,20.0,0.0,2.0
2020-09-01,False,US-AR,76.0,0.0,23.0,0.0,2.0
2020-10-01,False,US-AR,70.0,0.0,19.0,0.0,1.0
2020-11-01,False,US-AR,66.0,0.0,27.0,0.0,1.0
2020-12-01,False,US-AR,67.0,0.0,24.0,0.0,0.0
2021-01-01,False,US-AR,64.0,0.0,22.0,0.0,0.0
2010-01-01,False,US-CA,11.0,0.0,2.0,0.0,0.0
2010-02-01,False,US-CA,12.0,0.0,2.0,0.0,0.0
2010-03-01,False,US-CA,11.0,0.0,2.0,0.0,0.0
2010-04-01,False,US-CA,11.0,0.0,2.0,0.0,0.0
2010-05-01,False,US-CA,11.0,0.0,3.0,0.0,1.0
2010-06-01,False,US-CA,12.0,0.0,2.0,0.0,0.0
2010-07-01,False,US-CA,13.0,0.0,2.0,0.0,0.0
2010-08-01,False,US-CA,13.0,0.0,2.0,0.0,0.0
2010-09-01,False,US-CA,14.0,0.0,2.0,0.0,0.0
2010-10-01,False,US-CA,12.0,0.0,2.0,0.0,0.0
2010-11-01,False,US-CA,11.0,0.0,2.0,0.0,0.0
2010-12-01,False,US-CA,10.0,0.0,2.0,0.0,0.0
2011-01-01,False,US-CA,14.0,0.0,4.0,0.0,1.0
2011-02-01,False,US-CA,15.0,0.0,4.0,0.0,0.0
2011-03-01,False,US-CA,15.0,0.0,4.0,0.0,1.0
2011-04-01,False,US-CA,16.0,0.0,4.0,0.0,0.0
2011-05-01,False,US-CA,16.0,0.0,4.0,0.0,1.0
2011-06-01,False,US-CA,18.0,0.0,4.0,0.0,1.0
2011-07-01,False,US-CA,18.0,0.0,4.0,0.0,0.0
2011-08-01,False,US-CA,17.0,0.0,4.0,0.0,0.0
2011-09-01,False,US-CA,19.0,0.0,4.0,0.0,0.0
2011-10-01,False,US-CA,18.0,0.0,4.0,0.0,1.0
2011-11-01,False,US-CA,22.0,0.0,4.0,0.0,0.0
2011-12-01,False,US-CA,24.0,0.0,4.0,0.0,0.0
2012-01-01,False,US-CA,20.0,0.0,4.0,0.0,0.0
2012-02-01,False,US-CA,19.0,0.0,4.0,0.0,0.0
2012-03-01,False,US-CA,19.0,0.0,4.0,0.0,0.0
2012-04-01,False,US-CA,19.0,0.0,4.0,0.0,0.0
2012-05-01,False,US-CA,19.0,0.0,4.0,0.0,0.0
2012-06-01,False,US-CA,23.0,0.0,4.0,0.0,0.0
2012-07-01,False,US-CA,22.0,0.0,5.0,0.0,0.0
2012-08-01,False,US-CA,24.0,0.0,4.0,0.0,0.0
2012-09-01,False,US-CA,22.0,0.0,4.0,0.0,0.0
2012-10-01,False,US-CA,18.0,0.0,4.0,0.0,1.0
2012-11-01,False,US-CA,19.0,0.0,4.0,0.0,0.0
2012-12-01,False,US-CA,20.0,0.0,4.0,0.0,0.0
2013-01-01,False,US-CA,18.0,0.0,4.0,0.0,0.0
2013-02-01,False,US-CA,19.0,0.0,4.0,0.0,0.0
2013-03-01,False,US-CA,18.0,0.0,5.0,0.0,0.0
2013-04-01,False,US-CA,19.0,0.0,5.0,0.0,0.0
2013-05-01,False,US-CA,26.0,0.0,5.0,0.0,0.0
2013-06-01,False,US-CA,22.0,0.0,5.0,0.0,1.0
2013-07-01,False,US-CA,26.0,0.0,5.0,0.0,0.0
2013-08-01,False,US-CA,30.0,0.0,5.0,0.0,0.0
2013-09-01,False,US-CA,25.0,0.0,5.0,0.0,1.0
2013-10-01,False,US-CA,21.0,0.0,5.0,0.0,0.0
2013-11-01,False,US-CA,25.0,0.0,5.0,0.0,0.0
2013-12-01,False,US-CA,23.0,0.0,5.0,0.0,0.0
2014-01-01,False,US-CA,22.0,0.0,4.0,0.0,0.0
2014-02-01,False,US-CA,17.0,0.0,4.0,0.0,0.0
2014-03-01,False,US-CA,20.0,0.0,5.0,0.0,0.0
2014-04-01,False,US-CA,20.0,0.0,5.0,0.0,0.0
2014-05-01,False,US-CA,36.0,0.0,5.0,0.0,0.0
2014-06-01,False,US-CA,21.0,0.0,4.0,0.0,0.0
2014-07-01,False,US-CA,25.0,0.0,5.0,0.0,0.0
2014-08-01,False,US-CA,22.0,0.0,4.0,0.0,0.0
2014-09-01,False,US-CA,26.0,0.0,4.0,0.0,1.0
2014-10-01,False,US-CA,18.0,0.0,4.0,0.0,0.0
2014-11-01,False,US-CA,18.0,0.0,5.0,0.0,0.0
2014-12-01,False,US-CA,20.0,0.0,4.0,0.0,1.0
2015-01-01,False,US-CA,18.0,0.0,5.0,0.0,0.0
2015-02-01,False,US-CA,18.0,0.0,4.0,0.0,0.0
2015-03-01,False,US-CA,18.0,0.0,4.0,0.0,0.0
2015-04-01,False,US-CA,20.0,0.0,5.0,0.0,0.0
2015-05-01,False,US-CA,18.0,0.0,5.0,0.0,1.0
2015-06-01,False,US-CA,26.0,0.0,5.0,0.0,0.0
2015-07-01,False,US-CA,29.0,0.0,5.0,0.0,0.0
2015-08-01,False,US-CA,30.0,0.0,5.0,0.0,0.0
2015-09-01,False,US-CA,36.0,0.0,5.0,0.0,0.0
2015-10-01,False,US-CA,19.0,0.0,4.0,0.0,1.0
2015-11-01,False,US-CA,19.0,0.0,5.0,0.0,0.0
2015-12-01,False,US-CA,22.0,0.0,4.0,0.0,1.0
2016-01-01,False,US-CA,18.0,0.0,4.0,0.0,1.0
2016-02-01,False,US-CA,21.0,0.0,4.0,0.0,0.0
2016-03-01,False,US-CA,19.0,0.0,5.0,0.0,0.0
2016-04-01,False,US-CA,20.0,0.0,5.0,0.0,1.0
2016-05-01,False,US-CA,21.0,0.0,5.0,0.0,0.0
2016-06-01,False,US-CA,33.0,0.0,5.0,0.0,1.0
2016-07-01,False,US-CA,41.0,0.0,5.0,0.0,0.0
2016-08-01,False,US-CA,39.0,0.0,5.0,0.0,1.0
2016-09-01,False,US-CA,26.0,0.0,5.0,0.0,0.0
2016-10-01,False,US-CA,19.0,0.0,4.0,0.0,0.0
2016-11-01,False,US-CA,18.0,0.0,5.0,0.0,0.0
2016-12-01,False,US-CA,25.0,0.0,5.0,0.0,0.0
2017-01-01,False,US-CA,17.0,0.0,4.0,0.0,2.0
2017-02-01,False,US-CA,20.0,0.0,4.0,0.0,4.0
2017-03-01,False,US-CA,19.0,0.0,5.0,0.0,0.0
2017-04-01,False,US-CA,19.0,0.0,5.0,0.0,0.0
2017-05-01,False,US-CA,21.0,0.0,5.0,0.0,0.0
2017-06-01,False,US-CA,29.0,0.0,5.0,0.0,0.0
2017-07-01,False,US-CA,36.0,0.0,5.0,0.0,0.0
2017-08-01,False,US-CA,24.0,0.0,5.0,0.0,3.0
2017-09-01,False,US-CA,34.0,0.0,5.0,0.0,1.0
2017-10-01,False,US-CA,79.0,0.0,7.0,0.0,0.0
2017-11-01,False,US-CA,19.0,0.0,5.0,0.0,0.0
2017-12-01,False,US-CA,87.0,0.0,6.0,0.0,0.0
2018-01-01,False,US-CA,21.0,0.0,6.0,0.0,1.0
2018-02-01,False,US-CA,18.0,0.0,5.0,0.0,0.0
2018-03-01,False,US-CA,18.0,0.0,5.0,0.0,0.0
2018-04-01,False,US-CA,18.0,0.0,5.0,0.0,1.0
2018-05-01,False,US-CA,19.0,0.0,5.0,0.0,0.0
2018-06-01,False,US-CA,28.0,0.0,6.0,0.0,0.0
2018-07-01,False,US-CA,57.0,0.0,6.0,0.0,0.0
2018-08-01,False,US-CA,59.0,0.0,7.0,0.0,0.0
2018-09-01,False,US-CA,25.0,0.0,6.0,0.0,1.0
2018-10-01,False,US-CA,19.0,0.0,6.0,0.0,0.0
2018-11-01,False,US-CA,100.0,0.0,11.0,0.0,0.0
2018-12-01,False,US-CA,20.0,0.0,6.0,0.0,0.0
2019-01-01,False,US-CA,19.0,0.0,5.0,0.0,0.0
2019-02-01,False,US-CA,17.0,0.0,5.0,0.0,1.0
2019-03-01,False,US-CA,17.0,0.0,6.0,0.0,1.0
2019-04-01,False,US-CA,22.0,0.0,6.0,0.0,0.0
2019-05-01,False,US-CA,19.0,0.0,6.0,0.0,1.0
2019-06-01,False,US-CA,22.0,0.0,6.0,0.0,0.0
2019-07-01,False,US-CA,24.0,0.0,6.0,0.0,0.0
2019-08-01,False,US-CA,28.0,0.0,6.0,0.0,0.0
2019-09-01,False,US-CA,29.0,0.0,6.0,0.0,1.0
2019-10-01,False,US-CA,83.0,0.0,6.0,0.0,0.0
2019-11-01,False,US-CA,32.0,0.0,6.0,0.0,1.0
2019-12-01,False,US-CA,19.0,0.0,6.0,0.0,0.0
2020-01-01,False,US-CA,20.0,0.0,6.0,0.0,0.0
2020-02-01,False,US-CA,19.0,0.0,9.0,0.0,0.0
2020-03-01,False,US-CA,17.0,0.0,6.0,0.0,0.0
2020-04-01,False,US-CA,17.0,0.0,7.0,0.0,0.0
2020-05-01,False,US-CA,21.0,0.0,7.0,0.0,0.0
2020-06-01,False,US-CA,28.0,0.0,7.0,0.0,0.0
2020-07-01,False,US-CA,29.0,0.0,9.0,0.0,1.0
2020-08-01,False,US-CA,80.0,0.0,9.0,0.0,0.0
2020-09-01,False,US-CA,92.0,0.0,11.0,0.0,0.0
2020-10-01,False,US-CA,44.0,0.0,7.0,0.0,0.0
2020-11-01,False,US-CA,21.0,0.0,7.0,0.0,0.0
2020-12-01,False,US-CA,26.0,0.0,7.0,0.0,0.0
2021-01-01,False,US-CA,20.0,0.0,7.0,0.0,0.0
2010-01-01,False,US-CO,10.0,0.0,3.0,0.0,0.0
2010-02-01,False,US-CO,11.0,0.0,2.0,0.0,0.0
2010-03-01,False,US-CO,12.0,0.0,2.0,0.0,0.0
2010-04-01,False,US-CO,12.0,0.0,2.0,0.0,0.0
2010-05-01,False,US-CO,13.0,0.0,2.0,0.0,1.0
2010-06-01,False,US-CO,15.0,0.0,2.0,0.0,1.0
2010-07-01,False,US-CO,14.0,0.0,2.0,0.0,0.0
2010-08-01,False,US-CO,12.0,0.0,2.0,0.0,1.0
2010-09-01,False,US-CO,29.0,0.0,2.0,0.0,1.0
2010-10-01,False,US-CO,17.0,0.0,2.0,0.0,0.0
2010-11-01,False,US-CO,13.0,0.0,3.0,0.0,0.0
2010-12-01,False,US-CO,12.0,0.0,2.0,0.0,0.0
2011-01-01,False,US-CO,10.0,0.0,3.0,0.0,1.0
2011-02-01,False,US-CO,11.0,0.0,2.0,0.0,0.0
2011-03-01,False,US-CO,17.0,0.0,3.0,0.0,0.0
2011-04-01,False,US-CO,14.0,0.0,3.0,0.0,0.0
2011-05-01,False,US-CO,11.0,0.0,2.0,0.0,2.0
2011-06-01,False,US-CO,20.0,0.0,3.0,0.0,2.0
2011-07-01,False,US-CO,15.0,0.0,3.0,0.0,1.0
2011-08-01,False,US-CO,11.0,0.0,2.0,0.0,1.0
2011-09-01,False,US-CO,14.0,0.0,3.0,0.0,1.0
2011-10-01,False,US-CO,12.0,0.0,2.0,0.0,0.0
2011-11-01,False,US-CO,16.0,0.0,3.0,0.0,0.0
2011-12-01,False,US-CO,18.0,0.0,3.0,0.0,0.0
2012-01-01,False,US-CO,15.0,0.0,2.0,0.0,0.0
2012-02-01,False,US-CO,14.0,0.0,3.0,0.0,0.0
2012-03-01,False,US-CO,20.0,0.0,3.0,0.0,0.0
2012-04-01,False,US-CO,15.0,0.0,3.0,0.0,0.0
2012-05-01,False,US-CO,20.0,0.0,3.0,0.0,0.0
2012-06-01,False,US-CO,100.0,0.0,4.0,0.0,0.0
2012-07-01,False,US-CO,30.0,0.0,4.0,0.0,0.0
2012-08-01,False,US-CO,19.0,0.0,4.0,0.0,0.0
2012-09-01,False,US-CO,17.0,0.0,3.0,0.0,0.0
2012-10-01,False,US-CO,15.0,0.0,3.0,0.0,0.0
2012-11-01,False,US-CO,15.0,0.0,3.0,0.0,0.0
2012-12-01,False,US-CO,17.0,0.0,3.0,0.0,0.0
2013-01-01,False,US-CO,14.0,0.0,3.0,0.0,0.0
2013-02-01,False,US-CO,14.0,0.0,3.0,0.0,0.0
2013-03-01,False,US-CO,15.0,0.0,3.0,0.0,0.0
2013-04-01,False,US-CO,14.0,0.0,3.0,0.0,0.0
2013-05-01,False,US-CO,15.0,0.0,3.0,0.0,0.0
2013-06-01,False,US-CO,53.0,0.0,4.0,0.0,1.0
2013-07-01,False,US-CO,21.0,0.0,3.0,0.0,1.0
2013-08-01,False,US-CO,17.0,0.0,3.0,0.0,1.0
2013-09-01,False,US-CO,13.0,0.0,3.0,0.0,16.0
2013-10-01,False,US-CO,14.0,0.0,3.0,0.0,1.0
2013-11-01,False,US-CO,17.0,0.0,3.0,0.0,0.0
2013-12-01,False,US-CO,17.0,0.0,3.0,0.0,0.0
2014-01-01,False,US-CO,14.0,0.0,3.0,0.0,0.0
2014-02-01,False,US-CO,13.0,0.0,3.0,0.0,0.0
2014-03-01,False,US-CO,14.0,0.0,4.0,0.0,0.0
2014-04-01,False,US-CO,15.0,0.0,3.0,0.0,0.0
2014-05-01,False,US-CO,16.0,0.0,3.0,0.0,1.0
2014-06-01,False,US-CO,16.0,0.0,4.0,0.0,0.0
2014-07-01,False,US-CO,17.0,0.0,4.0,0.0,1.0
2014-08-01,False,US-CO,14.0,0.0,4.0,0.0,1.0
2014-09-01,False,US-CO,14.0,0.0,4.0,0.0,1.0
2014-10-01,False,US-CO,13.0,0.0,3.0,0.0,0.0
2014-11-01,False,US-CO,14.0,0.0,4.0,0.0,0.0
2014-12-01,False,US-CO,14.0,0.0,3.0,0.0,0.0
2015-01-01,False,US-CO,13.0,0.0,3.0,0.0,0.0
2015-02-01,False,US-CO,13.0,0.0,3.0,0.0,0.0
2015-03-01,False,US-CO,12.0,0.0,3.0,0.0,0.0
2015-04-01,False,US-CO,15.0,0.0,3.0,0.0,0.0
2015-05-01,False,US-CO,14.0,0.0,3.0,0.0,3.0
2015-06-01,False,US-CO,13.0,0.0,3.0,0.0,2.0
2015-07-01,False,US-CO,15.0,0.0,4.0,0.0,0.0
2015-08-01,False,US-CO,16.0,0.0,5.0,0.0,0.0
2015-09-01,False,US-CO,14.0,0.0,3.0,0.0,0.0
2015-10-01,False,US-CO,14.0,0.0,3.0,0.0,1.0
2015-11-01,False,US-CO,13.0,0.0,3.0,0.0,0.0
2015-12-01,False,US-CO,15.0,0.0,3.0,0.0,1.0
2016-01-01,False,US-CO,13.0,0.0,3.0,0.0,0.0
2016-02-01,False,US-CO,15.0,0.0,3.0,0.0,0.0
2016-03-01,False,US-CO,14.0,0.0,4.0,0.0,0.0
2016-04-01,False,US-CO,14.0,0.0,4.0,0.0,1.0
2016-05-01,False,US-CO,16.0,0.0,4.0,0.0,0.0
2016-06-01,False,US-CO,19.0,0.0,4.0,0.0,1.0
2016-07-01,False,US-CO,30.0,0.0,4.0,0.0,0.0
2016-08-01,False,US-CO,15.0,0.0,3.0,0.0,1.0
2016-09-01,False,US-CO,15.0,0.0,4.0,0.0,0.0
2016-10-01,False,US-CO,17.0,0.0,3.0,0.0,0.0
2016-11-01,False,US-CO,16.0,0.0,4.0,0.0,0.0
2016-12-01,False,US-CO,14.0,0.0,3.0,0.0,0.0
2017-01-01,False,US-CO,13.0,0.0,3.0,0.0,0.0
2017-02-01,False,US-CO,15.0,0.0,3.0,0.0,0.0
2017-03-01,False,US-CO,18.0,0.0,4.0,0.0,0.0
2017-04-01,False,US-CO,14.0,0.0,4.0,0.0,0.0
2017-05-01,False,US-CO,15.0,0.0,4.0,0.0,1.0
2017-06-01,False,US-CO,19.0,0.0,4.0,0.0,0.0
2017-07-01,False,US-CO,24.0,0.0,4.0,0.0,0.0
2017-08-01,False,US-CO,14.0,0.0,4.0,0.0,3.0
2017-09-01,False,US-CO,20.0,0.0,6.0,0.0,1.0
2017-10-01,False,US-CO,18.0,0.0,4.0,0.0,0.0
2017-11-01,False,US-CO,13.0,0.0,4.0,0.0,0.0
2017-12-01,False,US-CO,19.0,0.0,4.0,0.0,0.0
2018-01-01,False,US-CO,14.0,0.0,4.0,0.0,0.0
2018-02-01,False,US-CO,12.0,0.0,4.0,0.0,0.0
2018-03-01,False,US-CO,17.0,0.0,4.0,0.0,0.0
2018-04-01,False,US-CO,17.0,0.0,4.0,0.0,0.0
2018-05-01,False,US-CO,15.0,0.0,4.0,0.0,1.0
2018-06-01,False,US-CO,41.0,0.0,4.0,0.0,0.0
2018-07-01,False,US-CO,45.0,0.0,5.0,0.0,1.0
2018-08-01,False,US-CO,21.0,0.0,6.0,0.0,0.0
2018-09-01,False,US-CO,17.0,0.0,4.0,0.0,1.0
2018-10-01,False,US-CO,12.0,0.0,4.0,0.0,1.0
2018-11-01,False,US-CO,20.0,0.0,5.0,0.0,0.0
2018-12-01,False,US-CO,13.0,0.0,4.0,0.0,0.0
2019-01-01,False,US-CO,13.0,0.0,4.0,0.0,0.0
2019-02-01,False,US-CO,13.0,0.0,4.0,0.0,0.0
2019-03-01,False,US-CO,12.0,0.0,4.0,0.0,2.0
2019-04-01,False,US-CO,18.0,0.0,4.0,0.0,0.0
2019-05-01,False,US-CO,14.0,0.0,4.0,0.0,1.0
2019-06-01,False,US-CO,14.0,0.0,5.0,0.0,1.0
2019-07-01,False,US-CO,16.0,0.0,5.0,0.0,1.0
2019-08-01,False,US-CO,18.0,0.0,4.0,0.0,0.0
2019-09-01,False,US-CO,18.0,0.0,4.0,0.0,1.0
2019-10-01,False,US-CO,20.0,0.0,4.0,0.0,0.0
2019-11-01,False,US-CO,15.0,0.0,4.0,0.0,0.0
2019-12-01,False,US-CO,14.0,0.0,4.0,0.0,0.0
2020-01-01,False,US-CO,14.0,0.0,3.0,0.0,0.0
2020-02-01,False,US-CO,13.0,0.0,5.0,0.0,0.0
2020-03-01,False,US-CO,13.0,0.0,4.0,0.0,0.0
2020-04-01,False,US-CO,15.0,0.0,4.0,0.0,0.0
2020-05-01,False,US-CO,17.0,0.0,4.0,0.0,0.0
2020-06-01,False,US-CO,23.0,0.0,5.0,0.0,0.0
2020-07-01,False,US-CO,22.0,0.0,6.0,0.0,0.0
2020-08-01,False,US-CO,53.0,0.0,8.0,0.0,0.0
2020-09-01,False,US-CO,42.0,0.0,8.0,0.0,0.0
2020-10-01,False,US-CO,68.0,0.0,7.0,0.0,0.0
2020-11-01,False,US-CO,17.0,0.0,5.0,0.0,0.0
2020-12-01,False,US-CO,14.0,0.0,5.0,0.0,0.0
2021-01-01,False,US-CO,13.0,0.0,5.0,0.0,0.0
2010-01-01,False,US-CT,54.0,0.0,12.0,0.0,1.0
2010-02-01,False,US-CT,55.0,0.0,12.0,0.0,0.0
2010-03-01,False,US-CT,54.0,0.0,7.0,0.0,5.0
2010-04-01,False,US-CT,54.0,0.0,9.0,0.0,3.0
2010-05-01,False,US-CT,54.0,0.0,9.0,0.0,4.0
2010-06-01,False,US-CT,53.0,0.0,13.0,0.0,0.0
2010-07-01,False,US-CT,56.0,0.0,11.0,0.0,1.0
2010-08-01,False,US-CT,70.0,0.0,12.0,0.0,2.0
2010-09-01,False,US-CT,61.0,0.0,11.0,0.0,0.0
2010-10-01,False,US-CT,53.0,0.0,9.0,0.0,1.0
2010-11-01,False,US-CT,50.0,0.0,10.0,0.0,0.0
2010-12-01,False,US-CT,48.0,0.0,14.0,0.0,1.0
2011-01-01,False,US-CT,54.0,0.0,11.0,0.0,1.0
2011-02-01,False,US-CT,56.0,0.0,11.0,0.0,1.0
2011-03-01,False,US-CT,50.0,0.0,10.0,0.0,4.0
2011-04-01,False,US-CT,47.0,0.0,9.0,0.0,2.0
2011-05-01,False,US-CT,52.0,0.0,11.0,0.0,6.0
2011-06-01,False,US-CT,63.0,0.0,11.0,0.0,2.0
