Metro,datetime,isPartial,apartment for rent,studio for rent,1 bedroom for rent,3 bedroom for rent,starbucks,rel_pop_apartment for rent,rel_pop_studio for rent,rel_pop_1 bedroom for rent,rel_pop_3 bedroom for rent,rel_pop_starbucks
Philadelphia-Camden-Wilmington,2017-07-01,False,81.81818181818181,50.0,50.0,66.66666666666667,66.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2017-08-01,False,72.72727272727273,100.0,50.0,66.66666666666667,60.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2017-09-01,False,54.54545454545455,50.0,50.0,33.333333333333336,63.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2017-10-01,False,72.72727272727273,50.0,50.0,33.333333333333336,59.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2017-11-01,False,54.54545454545455,50.0,50.0,33.333333333333336,71.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2017-12-01,False,54.54545454545455,50.0,50.0,33.333333333333336,76.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2018-01-01,False,54.54545454545455,50.0,50.0,66.66666666666667,55.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2018-02-01,False,72.72727272727273,100.0,100.0,33.333333333333336,52.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2018-03-01,False,63.63636363636363,50.0,100.0,66.66666666666667,52.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2018-04-01,False,63.63636363636363,100.0,50.0,33.333333333333336,100.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2018-05-01,False,72.72727272727273,50.0,0.0,33.333333333333336,69.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2018-06-01,False,81.81818181818181,100.0,100.0,33.333333333333336,70.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2018-07-01,False,63.63636363636363,50.0,50.0,66.66666666666667,71.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2018-08-01,False,81.81818181818181,100.0,0.0,100.0,71.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2018-09-01,False,63.63636363636363,100.0,50.0,33.333333333333336,69.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2018-10-01,False,72.72727272727273,100.0,50.0,66.66666666666667,63.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2018-11-01,False,45.45454545454545,50.0,50.0,33.333333333333336,77.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2018-12-01,False,63.63636363636363,50.0,50.0,33.333333333333336,75.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2019-01-01,False,81.81818181818181,50.0,100.0,66.66666666666667,54.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2019-02-01,False,81.81818181818181,100.0,50.0,100.0,57.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2019-03-01,False,100.0,100.0,50.0,66.66666666666667,67.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2019-04-01,False,90.9090909090909,100.0,50.0,66.66666666666667,63.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2019-05-01,False,100.0,100.0,100.0,66.66666666666667,97.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2019-06-01,False,90.9090909090909,100.0,50.0,100.0,76.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2019-07-01,False,81.81818181818181,100.0,100.0,100.0,78.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2019-08-01,False,90.9090909090909,50.0,100.0,100.0,81.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2019-09-01,False,81.81818181818181,50.0,100.0,66.66666666666667,71.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2019-10-01,False,72.72727272727273,50.0,100.0,33.333333333333336,64.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2019-11-01,False,54.54545454545455,50.0,50.0,66.66666666666667,91.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2019-12-01,False,54.54545454545455,100.0,50.0,66.66666666666667,81.0,11.0,2.0,2.0,3.0,100.0
Philadelphia-Camden-Wilmington,2020-01-01,False,72.72727272727273,50.0,100.0,66.66666666666667,70.0,11.0,2.0,2.0,3.0,100.0
Washington-Arlington-Alexandria,2014-01-01,False,71.42857142857143,50.0,100.0,0.0,53.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2014-02-01,False,42.857142857142854,50.0,0.0,100.0,56.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2014-03-01,False,71.42857142857143,50.0,0.0,100.0,56.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2014-04-01,False,57.142857142857146,50.0,0.0,0.0,46.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2014-05-01,False,42.857142857142854,50.0,100.0,0.0,55.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2014-06-01,False,71.42857142857143,0.0,0.0,100.0,50.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2014-07-01,False,85.71428571428571,50.0,0.0,100.0,44.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2014-08-01,False,71.42857142857143,50.0,100.0,0.0,50.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2014-09-01,False,71.42857142857143,50.0,100.0,100.0,53.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2014-10-01,False,42.857142857142854,50.0,0.0,0.0,54.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2014-11-01,False,42.857142857142854,0.0,0.0,100.0,64.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2014-12-01,False,42.857142857142854,50.0,0.0,0.0,63.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2015-01-01,False,57.142857142857146,50.0,100.0,100.0,47.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2015-02-01,False,57.142857142857146,50.0,100.0,100.0,49.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2015-03-01,False,42.857142857142854,50.0,100.0,100.0,51.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2015-04-01,False,71.42857142857143,50.0,0.0,100.0,60.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2015-05-01,False,71.42857142857143,50.0,0.0,100.0,70.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2015-06-01,False,85.71428571428571,50.0,0.0,100.0,66.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2015-07-01,False,85.71428571428571,50.0,0.0,100.0,64.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2015-08-01,False,100.0,50.0,100.0,100.0,61.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2015-09-01,False,57.142857142857146,0.0,100.0,100.0,63.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2015-10-01,False,71.42857142857143,50.0,0.0,100.0,64.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2015-11-01,False,57.142857142857146,50.0,0.0,100.0,96.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2015-12-01,False,57.142857142857146,50.0,100.0,100.0,85.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2016-01-01,False,57.142857142857146,50.0,0.0,100.0,59.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2016-02-01,False,71.42857142857143,50.0,0.0,100.0,62.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2016-03-01,False,71.42857142857143,0.0,0.0,100.0,68.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2016-04-01,False,71.42857142857143,50.0,0.0,100.0,72.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2016-05-01,False,57.142857142857146,50.0,0.0,0.0,75.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2016-06-01,False,71.42857142857143,50.0,0.0,100.0,77.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2016-07-01,False,85.71428571428571,50.0,100.0,0.0,78.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2016-08-01,False,71.42857142857143,50.0,0.0,100.0,64.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2016-09-01,False,71.42857142857143,50.0,100.0,0.0,73.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2016-10-01,False,71.42857142857143,50.0,0.0,0.0,64.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2016-11-01,False,71.42857142857143,50.0,0.0,100.0,83.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2016-12-01,False,57.142857142857146,50.0,100.0,0.0,86.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2017-01-01,False,71.42857142857143,50.0,0.0,100.0,71.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2017-02-01,False,71.42857142857143,50.0,0.0,100.0,70.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2017-03-01,False,71.42857142857143,50.0,0.0,100.0,68.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2017-04-01,False,85.71428571428571,50.0,100.0,0.0,83.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2017-05-01,False,100.0,50.0,100.0,100.0,74.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2017-06-01,False,100.0,50.0,100.0,100.0,76.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2017-07-01,False,85.71428571428571,100.0,100.0,100.0,70.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2017-08-01,False,85.71428571428571,100.0,100.0,100.0,68.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2017-09-01,False,57.142857142857146,50.0,100.0,100.0,74.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2017-10-01,False,85.71428571428571,50.0,100.0,100.0,72.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2017-11-01,False,57.142857142857146,50.0,100.0,100.0,77.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2017-12-01,False,57.142857142857146,50.0,0.0,0.0,78.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2018-01-01,False,71.42857142857143,50.0,100.0,100.0,64.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2018-02-01,False,100.0,100.0,100.0,100.0,57.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2018-03-01,False,85.71428571428571,50.0,0.0,100.0,67.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2018-04-01,False,71.42857142857143,50.0,100.0,100.0,96.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2018-05-01,False,57.142857142857146,50.0,100.0,100.0,79.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2018-06-01,False,71.42857142857143,50.0,100.0,100.0,79.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2018-07-01,False,85.71428571428571,50.0,0.0,100.0,82.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2018-08-01,False,57.142857142857146,50.0,100.0,100.0,79.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2018-09-01,False,57.142857142857146,50.0,0.0,0.0,76.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2018-10-01,False,57.142857142857146,50.0,100.0,0.0,78.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2018-11-01,False,71.42857142857143,50.0,0.0,100.0,86.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2018-12-01,False,71.42857142857143,0.0,0.0,100.0,93.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2019-01-01,False,71.42857142857143,50.0,0.0,100.0,70.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2019-02-01,False,71.42857142857143,50.0,100.0,100.0,77.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2019-03-01,False,71.42857142857143,50.0,100.0,100.0,75.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2019-04-01,False,71.42857142857143,50.0,100.0,100.0,87.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2019-05-01,False,71.42857142857143,50.0,0.0,0.0,100.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2019-06-01,False,71.42857142857143,50.0,100.0,100.0,92.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2019-07-01,False,85.71428571428571,50.0,100.0,100.0,95.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2019-08-01,False,57.142857142857146,50.0,100.0,100.0,87.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2019-09-01,False,57.142857142857146,50.0,0.0,100.0,86.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2019-10-01,False,71.42857142857143,50.0,100.0,100.0,75.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2019-11-01,False,57.142857142857146,50.0,0.0,100.0,96.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2019-12-01,False,57.142857142857146,50.0,0.0,100.0,90.0,7.0,2.0,1.0,1.0,100.0
Washington-Arlington-Alexandria,2020-01-01,False,57.142857142857146,50.0,100.0,100.0,79.0,7.0,2.0,1.0,1.0,100.0
Baltimore-Columbia-Towson,2014-01-01,False,70.0,0.0,0.0,0.0,52.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2014-02-01,False,30.0,33.333333333333336,33.333333333333336,66.66666666666667,51.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2014-03-01,False,40.0,33.333333333333336,0.0,33.333333333333336,44.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2014-04-01,False,50.0,33.333333333333336,0.0,0.0,56.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2014-05-01,False,60.0,66.66666666666667,33.333333333333336,66.66666666666667,55.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2014-06-01,False,60.0,100.0,33.333333333333336,33.333333333333336,38.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2014-07-01,False,50.0,33.333333333333336,0.0,0.0,48.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2014-08-01,False,80.0,33.333333333333336,0.0,66.66666666666667,53.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2014-09-01,False,60.0,0.0,0.0,33.333333333333336,50.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2014-10-01,False,30.0,33.333333333333336,0.0,33.333333333333336,61.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2014-11-01,False,40.0,0.0,0.0,33.333333333333336,67.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2014-12-01,False,40.0,0.0,0.0,33.333333333333336,79.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2015-01-01,False,60.0,33.333333333333336,0.0,33.333333333333336,43.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2015-02-01,False,50.0,0.0,0.0,0.0,53.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2015-03-01,False,40.0,66.66666666666667,33.333333333333336,33.333333333333336,59.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2015-04-01,False,70.0,33.333333333333336,0.0,0.0,54.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2015-05-01,False,50.0,0.0,33.333333333333336,33.333333333333336,64.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2015-06-01,False,70.0,33.333333333333336,0.0,33.333333333333336,59.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2015-07-01,False,80.0,0.0,0.0,33.333333333333336,50.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2015-08-01,False,60.0,33.333333333333336,0.0,33.333333333333336,46.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2015-09-01,False,20.0,0.0,33.333333333333336,33.333333333333336,52.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2015-10-01,False,30.0,33.333333333333336,33.333333333333336,33.333333333333336,55.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2015-11-01,False,10.0,0.0,0.0,66.66666666666667,93.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2015-12-01,False,30.0,66.66666666666667,33.333333333333336,33.333333333333336,79.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2016-01-01,False,50.0,33.333333333333336,33.333333333333336,0.0,66.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2016-02-01,False,60.0,33.333333333333336,0.0,66.66666666666667,51.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2016-03-01,False,70.0,66.66666666666667,33.333333333333336,66.66666666666667,55.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2016-04-01,False,50.0,0.0,0.0,100.0,64.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2016-05-01,False,50.0,33.333333333333336,0.0,66.66666666666667,68.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2016-06-01,False,40.0,66.66666666666667,0.0,33.333333333333336,53.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2016-07-01,False,70.0,0.0,0.0,33.333333333333336,54.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2016-08-01,False,70.0,0.0,33.333333333333336,33.333333333333336,64.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2016-09-01,False,30.0,33.333333333333336,33.333333333333336,66.66666666666667,65.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2016-10-01,False,60.0,0.0,0.0,0.0,66.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2016-11-01,False,20.0,0.0,0.0,0.0,83.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2016-12-01,False,40.0,66.66666666666667,0.0,0.0,81.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2017-01-01,False,70.0,66.66666666666667,33.333333333333336,33.333333333333336,63.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2017-02-01,False,50.0,0.0,0.0,33.333333333333336,57.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2017-03-01,False,30.0,33.333333333333336,0.0,33.333333333333336,59.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2017-04-01,False,50.0,66.66666666666667,33.333333333333336,100.0,91.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2017-05-01,False,70.0,33.333333333333336,66.66666666666667,0.0,63.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2017-06-01,False,70.0,66.66666666666667,33.333333333333336,66.66666666666667,67.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2017-07-01,False,80.0,33.333333333333336,33.333333333333336,66.66666666666667,60.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2017-08-01,False,50.0,33.333333333333336,33.333333333333336,66.66666666666667,61.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2017-09-01,False,40.0,0.0,66.66666666666667,0.0,66.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2017-10-01,False,60.0,0.0,0.0,33.333333333333336,66.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2017-11-01,False,30.0,66.66666666666667,0.0,66.66666666666667,74.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2017-12-01,False,40.0,66.66666666666667,0.0,100.0,80.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2018-01-01,False,70.0,100.0,66.66666666666667,33.333333333333336,65.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2018-02-01,False,100.0,33.333333333333336,33.333333333333336,33.333333333333336,50.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2018-03-01,False,40.0,66.66666666666667,33.333333333333336,33.333333333333336,65.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2018-04-01,False,40.0,0.0,33.333333333333336,33.333333333333336,90.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2018-05-01,False,60.0,66.66666666666667,33.333333333333336,33.333333333333336,68.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2018-06-01,False,50.0,33.333333333333336,33.333333333333336,66.66666666666667,73.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2018-07-01,False,20.0,66.66666666666667,0.0,33.333333333333336,72.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2018-08-01,False,40.0,66.66666666666667,0.0,0.0,63.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2018-09-01,False,40.0,0.0,0.0,0.0,72.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2018-10-01,False,60.0,0.0,66.66666666666667,100.0,68.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2018-11-01,False,50.0,0.0,33.333333333333336,33.333333333333336,79.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2018-12-01,False,60.0,0.0,66.66666666666667,100.0,86.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2019-01-01,False,70.0,66.66666666666667,66.66666666666667,33.333333333333336,66.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2019-02-01,False,60.0,66.66666666666667,33.333333333333336,33.333333333333336,62.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2019-03-01,False,60.0,66.66666666666667,66.66666666666667,100.0,77.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2019-04-01,False,90.0,33.333333333333336,66.66666666666667,33.333333333333336,75.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2019-05-01,False,50.0,33.333333333333336,66.66666666666667,33.333333333333336,100.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2019-06-01,False,60.0,33.333333333333336,33.333333333333336,66.66666666666667,67.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2019-07-01,False,80.0,66.66666666666667,33.333333333333336,100.0,85.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2019-08-01,False,80.0,66.66666666666667,33.333333333333336,66.66666666666667,78.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2019-09-01,False,60.0,66.66666666666667,33.333333333333336,33.333333333333336,72.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2019-10-01,False,30.0,100.0,33.333333333333336,33.333333333333336,71.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2019-11-01,False,40.0,66.66666666666667,33.333333333333336,33.333333333333336,83.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2019-12-01,False,40.0,0.0,0.0,0.0,99.0,10.0,3.0,3.0,3.0,100.0
Baltimore-Columbia-Towson,2020-01-01,False,40.0,33.333333333333336,100.0,66.66666666666667,71.0,10.0,3.0,3.0,3.0,100.0
Charlottesville,2014-01-01,False,0.0,,,,27.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2014-02-01,False,33.333333333333336,,,,31.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2014-03-01,False,33.333333333333336,,,,40.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2014-04-01,False,33.333333333333336,,,,25.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2014-05-01,False,0.0,,,,40.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2014-06-01,False,0.0,,,,25.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2014-07-01,False,0.0,,,,36.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2014-08-01,False,44.44444444444444,,,,39.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2014-09-01,False,0.0,,,,20.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2014-10-01,False,33.333333333333336,,,,43.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2014-11-01,False,44.44444444444444,,,,54.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2014-12-01,False,0.0,,,,15.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2015-01-01,False,44.44444444444444,,,,43.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2015-02-01,False,77.77777777777777,,,,36.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2015-03-01,False,0.0,,,,18.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2015-04-01,False,0.0,,,,15.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2015-05-01,False,0.0,,,,50.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2015-06-01,False,44.44444444444444,,,,31.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2015-07-01,False,0.0,,,,31.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2015-08-01,False,0.0,,,,43.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2015-09-01,False,77.77777777777777,,,,41.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2015-10-01,False,33.333333333333336,,,,49.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2015-11-01,False,0.0,,,,68.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2015-12-01,False,0.0,,,,37.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2016-01-01,False,55.55555555555556,,,,34.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2016-02-01,False,22.22222222222222,,,,42.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2016-03-01,False,44.44444444444444,,,,54.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2016-04-01,False,0.0,,,,50.0,9.0,0.0,0.0,0.0,100.0
Charlottesville,2016-05-01,False,0.0,,,,62.0,9.0,0.0,0.0,0.0,100.0
