Metro,datetime,isPartial,condos for rent,duplex apartments for rent,townhomes for rent,townhouses for rent,starbucks,rel_pop_condos for rent,rel_pop_duplex apartments for rent,rel_pop_townhomes for rent,rel_pop_townhouses for rent,rel_pop_starbucks
Richmond,2016-11-01,False,28.571428571428573,,60.0,0.0,67.0,7.0,0.0,10.0,6.0,100.0
Richmond,2016-12-01,False,14.285714285714286,,20.0,33.333333333333336,96.0,7.0,0.0,10.0,6.0,100.0
Richmond,2017-01-01,False,14.285714285714286,,90.0,66.66666666666667,57.0,7.0,0.0,10.0,6.0,100.0
Richmond,2017-02-01,False,42.857142857142854,,50.0,16.666666666666668,67.0,7.0,0.0,10.0,6.0,100.0
Richmond,2017-03-01,False,28.571428571428573,,50.0,50.0,61.0,7.0,0.0,10.0,6.0,100.0
Richmond,2017-04-01,False,28.571428571428573,,40.0,16.666666666666668,83.0,7.0,0.0,10.0,6.0,100.0
Richmond,2017-05-01,False,57.142857142857146,,50.0,33.333333333333336,85.0,7.0,0.0,10.0,6.0,100.0
Richmond,2017-06-01,False,28.571428571428573,,70.0,33.333333333333336,65.0,7.0,0.0,10.0,6.0,100.0
Richmond,2017-07-01,False,42.857142857142854,,30.0,33.333333333333336,66.0,7.0,0.0,10.0,6.0,100.0
Richmond,2017-08-01,False,28.571428571428573,,50.0,33.333333333333336,66.0,7.0,0.0,10.0,6.0,100.0
Richmond,2017-09-01,False,28.571428571428573,,40.0,83.33333333333333,62.0,7.0,0.0,10.0,6.0,100.0
Richmond,2017-10-01,False,42.857142857142854,,70.0,100.0,60.0,7.0,0.0,10.0,6.0,100.0
Richmond,2017-11-01,False,42.857142857142854,,60.0,33.333333333333336,73.0,7.0,0.0,10.0,6.0,100.0
Richmond,2017-12-01,False,14.285714285714286,,40.0,16.666666666666668,77.0,7.0,0.0,10.0,6.0,100.0
Richmond,2018-01-01,False,42.857142857142854,,40.0,50.0,66.0,7.0,0.0,10.0,6.0,100.0
Richmond,2018-02-01,False,57.142857142857146,,10.0,33.333333333333336,54.0,7.0,0.0,10.0,6.0,100.0
Richmond,2018-03-01,False,14.285714285714286,,60.0,16.666666666666668,58.0,7.0,0.0,10.0,6.0,100.0
Richmond,2018-04-01,False,14.285714285714286,,100.0,33.333333333333336,90.0,7.0,0.0,10.0,6.0,100.0
Richmond,2018-05-01,False,28.571428571428573,,50.0,33.333333333333336,63.0,7.0,0.0,10.0,6.0,100.0
Richmond,2018-06-01,False,85.71428571428571,,90.0,33.333333333333336,67.0,7.0,0.0,10.0,6.0,100.0
Richmond,2018-07-01,False,28.571428571428573,,40.0,83.33333333333333,66.0,7.0,0.0,10.0,6.0,100.0
Richmond,2018-08-01,False,42.857142857142854,,70.0,66.66666666666667,78.0,7.0,0.0,10.0,6.0,100.0
Richmond,2018-09-01,False,14.285714285714286,,20.0,16.666666666666668,65.0,7.0,0.0,10.0,6.0,100.0
Richmond,2018-10-01,False,14.285714285714286,,40.0,0.0,65.0,7.0,0.0,10.0,6.0,100.0
Richmond,2018-11-01,False,14.285714285714286,,20.0,33.333333333333336,82.0,7.0,0.0,10.0,6.0,100.0
Richmond,2018-12-01,False,42.857142857142854,,20.0,16.666666666666668,88.0,7.0,0.0,10.0,6.0,100.0
Richmond,2019-01-01,False,42.857142857142854,,70.0,16.666666666666668,61.0,7.0,0.0,10.0,6.0,100.0
Richmond,2019-02-01,False,14.285714285714286,,30.0,0.0,66.0,7.0,0.0,10.0,6.0,100.0
Richmond,2019-03-01,False,14.285714285714286,,60.0,16.666666666666668,53.0,7.0,0.0,10.0,6.0,100.0
Richmond,2019-04-01,False,42.857142857142854,,30.0,16.666666666666668,75.0,7.0,0.0,10.0,6.0,100.0
Richmond,2019-05-01,False,14.285714285714286,,50.0,16.666666666666668,87.0,7.0,0.0,10.0,6.0,100.0
Richmond,2019-06-01,False,28.571428571428573,,20.0,33.333333333333336,69.0,7.0,0.0,10.0,6.0,100.0
Richmond,2019-07-01,False,28.571428571428573,,70.0,33.333333333333336,80.0,7.0,0.0,10.0,6.0,100.0
Richmond,2019-08-01,False,14.285714285714286,,40.0,16.666666666666668,84.0,7.0,0.0,10.0,6.0,100.0
Richmond,2019-09-01,False,28.571428571428573,,30.0,16.666666666666668,72.0,7.0,0.0,10.0,6.0,100.0
Richmond,2019-10-01,False,14.285714285714286,,60.0,0.0,70.0,7.0,0.0,10.0,6.0,100.0
Richmond,2019-11-01,False,14.285714285714286,,50.0,16.666666666666668,100.0,7.0,0.0,10.0,6.0,100.0
Richmond,2019-12-01,False,14.285714285714286,,30.0,0.0,100.0,7.0,0.0,10.0,6.0,100.0
Richmond,2020-01-01,False,28.571428571428573,,50.0,33.333333333333336,89.0,7.0,0.0,10.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-01-01,False,50.0,,58.333333333333336,83.33333333333333,52.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-02-01,False,87.5,,50.0,50.0,40.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-03-01,False,62.5,,75.0,33.333333333333336,54.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-04-01,False,75.0,,41.666666666666664,33.333333333333336,43.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-05-01,False,50.0,,100.0,50.0,49.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-06-01,False,37.5,,33.333333333333336,33.333333333333336,44.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-07-01,False,37.5,,41.666666666666664,33.333333333333336,47.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-08-01,False,75.0,,33.333333333333336,33.333333333333336,55.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-09-01,False,37.5,,16.666666666666668,33.333333333333336,48.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-10-01,False,50.0,,8.333333333333334,33.333333333333336,50.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-11-01,False,50.0,,50.0,33.333333333333336,70.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-12-01,False,25.0,,41.666666666666664,16.666666666666668,54.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2015-01-01,False,50.0,,50.0,16.666666666666668,49.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2015-02-01,False,62.5,,25.0,33.333333333333336,45.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2015-03-01,False,12.5,,25.0,66.66666666666667,56.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2015-04-01,False,62.5,,50.0,50.0,51.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2015-05-01,False,100.0,,16.666666666666668,16.666666666666668,54.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2015-06-01,False,50.0,,33.333333333333336,16.666666666666668,67.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2015-07-01,False,75.0,,33.333333333333336,100.0,54.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2015-08-01,False,75.0,,33.333333333333336,33.333333333333336,67.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2015-09-01,False,75.0,,50.0,16.666666666666668,62.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2015-10-01,False,50.0,,33.333333333333336,33.333333333333336,46.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2015-11-01,False,25.0,,16.666666666666668,16.666666666666668,100.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2015-12-01,False,37.5,,16.666666666666668,16.666666666666668,76.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2016-01-01,False,50.0,,66.66666666666667,16.666666666666668,54.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2016-02-01,False,37.5,,75.0,66.66666666666667,51.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2016-03-01,False,37.5,,25.0,50.0,58.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2016-04-01,False,75.0,,25.0,50.0,65.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2016-05-01,False,62.5,,25.0,16.666666666666668,75.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2016-06-01,False,37.5,,41.666666666666664,33.333333333333336,65.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2016-07-01,False,37.5,,41.666666666666664,33.333333333333336,64.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2016-08-01,False,50.0,,25.0,33.333333333333336,69.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2016-09-01,False,37.5,,41.666666666666664,33.333333333333336,52.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2016-10-01,False,62.5,,41.666666666666664,33.333333333333336,50.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2016-11-01,False,37.5,,50.0,33.333333333333336,72.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2016-12-01,False,25.0,,33.333333333333336,66.66666666666667,78.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2017-01-01,False,87.5,,50.0,50.0,77.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2017-02-01,False,50.0,,50.0,33.333333333333336,65.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2017-03-01,False,75.0,,50.0,50.0,60.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2017-04-01,False,37.5,,25.0,50.0,80.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2017-05-01,False,50.0,,33.333333333333336,16.666666666666668,65.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2017-06-01,False,75.0,,25.0,16.666666666666668,71.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2017-07-01,False,25.0,,33.333333333333336,50.0,67.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2017-08-01,False,62.5,,41.666666666666664,50.0,69.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2017-09-01,False,37.5,,66.66666666666667,16.666666666666668,57.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2017-10-01,False,62.5,,33.333333333333336,16.666666666666668,67.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2017-11-01,False,37.5,,33.333333333333336,66.66666666666667,77.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2017-12-01,False,62.5,,50.0,33.333333333333336,72.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2018-01-01,False,62.5,,33.333333333333336,33.333333333333336,68.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2018-02-01,False,37.5,,33.333333333333336,83.33333333333333,54.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2018-03-01,False,37.5,,25.0,16.666666666666668,72.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2018-04-01,False,50.0,,41.666666666666664,66.66666666666667,85.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2018-05-01,False,37.5,,66.66666666666667,16.666666666666668,71.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2018-06-01,False,25.0,,41.666666666666664,50.0,73.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2018-07-01,False,62.5,,50.0,50.0,85.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2018-08-01,False,50.0,,41.666666666666664,50.0,74.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2018-09-01,False,12.5,,33.333333333333336,16.666666666666668,75.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2018-10-01,False,62.5,,33.333333333333336,50.0,71.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2018-11-01,False,50.0,,75.0,33.333333333333336,91.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2018-12-01,False,75.0,,41.666666666666664,33.333333333333336,83.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2019-01-01,False,87.5,,66.66666666666667,50.0,71.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2019-02-01,False,25.0,,58.333333333333336,16.666666666666668,73.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2019-03-01,False,62.5,,33.333333333333336,16.666666666666668,75.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2019-04-01,False,50.0,,66.66666666666667,50.0,64.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2019-05-01,False,37.5,,58.333333333333336,66.66666666666667,89.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2019-06-01,False,37.5,,50.0,16.666666666666668,85.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2019-07-01,False,37.5,,58.333333333333336,50.0,93.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2019-08-01,False,50.0,,58.333333333333336,83.33333333333333,79.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2019-09-01,False,25.0,,16.666666666666668,0.0,90.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2019-10-01,False,50.0,,75.0,66.66666666666667,76.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2019-11-01,False,25.0,,33.333333333333336,33.333333333333336,95.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2019-12-01,False,50.0,,25.0,33.333333333333336,98.0,8.0,0.0,12.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2020-01-01,False,37.5,,58.333333333333336,50.0,82.0,8.0,0.0,12.0,6.0,100.0
Wheeling,2014-01-01,False,,,,,16.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2014-02-01,False,,,,,17.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2014-03-01,False,,,,,16.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2014-04-01,False,,,,,50.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2014-05-01,False,,,,,54.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2014-06-01,False,,,,,63.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2014-07-01,False,,,,,40.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2014-08-01,False,,,,,40.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2014-09-01,False,,,,,76.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2014-10-01,False,,,,,0.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2014-11-01,False,,,,,56.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2014-12-01,False,,,,,38.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2015-01-01,False,,,,,38.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2015-02-01,False,,,,,20.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2015-03-01,False,,,,,56.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2015-04-01,False,,,,,40.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2015-05-01,False,,,,,63.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2015-06-01,False,,,,,22.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2015-07-01,False,,,,,0.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2015-08-01,False,,,,,37.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2015-09-01,False,,,,,35.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2015-10-01,False,,,,,0.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2015-11-01,False,,,,,46.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2015-12-01,False,,,,,0.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2016-01-01,False,,,,,59.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2016-02-01,False,,,,,26.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2016-03-01,False,,,,,51.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2016-04-01,False,,,,,9.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2016-05-01,False,,,,,71.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2016-06-01,False,,,,,57.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2016-07-01,False,,,,,62.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2016-08-01,False,,,,,17.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2016-09-01,False,,,,,33.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2016-10-01,False,,,,,16.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2016-11-01,False,,,,,39.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2016-12-01,False,,,,,53.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2017-01-01,False,,,,,36.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2017-02-01,False,,,,,15.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2017-03-01,False,,,,,20.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2017-04-01,False,,,,,75.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2017-05-01,False,,,,,59.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2017-06-01,False,,,,,65.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2017-07-01,False,,,,,46.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2017-08-01,False,,,,,15.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2017-09-01,False,,,,,100.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2017-10-01,False,,,,,28.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2017-11-01,False,,,,,59.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2017-12-01,False,,,,,38.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2018-01-01,False,,,,,36.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2018-02-01,False,,,,,20.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2018-03-01,False,,,,,48.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2018-04-01,False,,,,,45.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2018-05-01,False,,,,,59.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2018-06-01,False,,,,,88.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2018-07-01,False,,,,,78.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2018-08-01,False,,,,,77.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2018-09-01,False,,,,,62.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2018-10-01,False,,,,,51.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2018-11-01,False,,,,,56.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2018-12-01,False,,,,,44.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2019-01-01,False,,,,,66.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2019-02-01,False,,,,,32.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2019-03-01,False,,,,,53.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2019-04-01,False,,,,,26.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2019-05-01,False,,,,,91.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2019-06-01,False,,,,,27.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2019-07-01,False,,,,,52.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2019-08-01,False,,,,,70.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2019-09-01,False,,,,,54.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2019-10-01,False,,,,,75.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2019-11-01,False,,,,,80.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2019-12-01,False,,,,,62.0,0.0,0.0,0.0,0.0,100.0
Wheeling,2020-01-01,False,,,,,69.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2014-01-01,False,,,,,9.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2014-02-01,False,,,,,39.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2014-03-01,False,,,,,51.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2014-04-01,False,,,,,39.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2014-05-01,False,,,,,21.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2014-06-01,False,,,,,24.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2014-07-01,False,,,,,21.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2014-08-01,False,,,,,19.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2014-09-01,False,,,,,54.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2014-10-01,False,,,,,33.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2014-11-01,False,,,,,16.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2014-12-01,False,,,,,32.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2015-01-01,False,,,,,53.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2015-02-01,False,,,,,9.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2015-03-01,False,,,,,16.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2015-04-01,False,,,,,33.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2015-05-01,False,,,,,43.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2015-06-01,False,,,,,27.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2015-07-01,False,,,,,20.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2015-08-01,False,,,,,10.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2015-09-01,False,,,,,57.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2015-10-01,False,,,,,26.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2015-11-01,False,,,,,50.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2015-12-01,False,,,,,56.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2016-01-01,False,,,,,25.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2016-02-01,False,,,,,39.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2016-03-01,False,,,,,32.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2016-04-01,False,,,,,7.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2016-05-01,False,,,,,46.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2016-06-01,False,,,,,25.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2016-07-01,False,,,,,8.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2016-08-01,False,,,,,24.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2016-09-01,False,,,,,31.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2016-10-01,False,,,,,29.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2016-11-01,False,,,,,14.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2016-12-01,False,,,,,41.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2017-01-01,False,,,,,38.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2017-02-01,False,,,,,27.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2017-03-01,False,,,,,31.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2017-04-01,False,,,,,56.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2017-05-01,False,,,,,64.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2017-06-01,False,,,,,46.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2017-07-01,False,,,,,22.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2017-08-01,False,,,,,21.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2017-09-01,False,,,,,40.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2017-10-01,False,,,,,20.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2017-11-01,False,,,,,45.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2017-12-01,False,,,,,45.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2018-01-01,False,,,,,48.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2018-02-01,False,,,,,19.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2018-03-01,False,,,,,54.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2018-04-01,False,,,,,26.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2018-05-01,False,,,,,33.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2018-06-01,False,,,,,34.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2018-07-01,False,,,,,20.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2018-08-01,False,,,,,51.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2018-09-01,False,,,,,51.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2018-10-01,False,,,,,37.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2018-11-01,False,,,,,63.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2018-12-01,False,,,,,39.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2019-01-01,False,,,,,48.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2019-02-01,False,,,,,45.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2019-03-01,False,,,,,25.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2019-04-01,False,,,,,100.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2019-05-01,False,,,,,53.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2019-06-01,False,,,,,48.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2019-07-01,False,,,,,74.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2019-08-01,False,,,,,45.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2019-09-01,False,,,,,48.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2019-10-01,False,,,,,70.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2019-11-01,False,,,,,59.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2019-12-01,False,,,,,39.0,0.0,0.0,0.0,0.0,100.0
Morgantown,2020-01-01,False,,,,,47.0,0.0,0.0,0.0,0.0,100.0
Raleigh,2014-01-01,False,83.33333333333333,,77.77777777777777,33.333333333333336,37.0,6.0,0.0,9.0,3.0,100.0
Raleigh,2014-02-01,False,50.0,,66.66666666666667,66.66666666666667,44.0,6.0,0.0,9.0,3.0,100.0
Raleigh,2014-03-01,False,33.333333333333336,,44.44444444444444,100.0,45.0,6.0,0.0,9.0,3.0,100.0
