Metro,datetime,isPartial,Twitter,Hashtag,Tender Age Shelter,Fake News,Starbucks,rel_pop_Twitter,rel_pop_Hashtag,rel_pop_Tender Age Shelter,rel_pop_Fake News,rel_pop_Starbucks
Bakersfield,2018-12-01,False,49.0,33.333333333333336,,50.0,86.36363636363636,100.0,3.0,0.0,2.0,66.0
Bakersfield,2019-01-01,False,57.0,0.0,,50.0,56.06060606060606,100.0,3.0,0.0,2.0,66.0
Bakersfield,2019-02-01,False,50.0,0.0,,50.0,68.18181818181819,100.0,3.0,0.0,2.0,66.0
Bakersfield,2019-03-01,False,48.0,33.333333333333336,,0.0,62.121212121212125,100.0,3.0,0.0,2.0,66.0
Bakersfield,2019-04-01,False,58.0,33.333333333333336,,50.0,60.60606060606061,100.0,3.0,0.0,2.0,66.0
Bakersfield,2019-05-01,False,56.0,33.333333333333336,,0.0,93.93939393939394,100.0,3.0,0.0,2.0,66.0
Bakersfield,2019-06-01,False,59.0,0.0,,50.0,89.39393939393939,100.0,3.0,0.0,2.0,66.0
Bakersfield,2019-07-01,False,61.0,33.333333333333336,,50.0,93.93939393939394,100.0,3.0,0.0,2.0,66.0
Bakersfield,2019-08-01,False,48.0,33.333333333333336,,50.0,98.48484848484848,100.0,3.0,0.0,2.0,66.0
Bakersfield,2019-09-01,False,45.0,0.0,,50.0,77.27272727272727,100.0,3.0,0.0,2.0,66.0
Bakersfield,2019-10-01,False,62.0,66.66666666666667,,50.0,68.18181818181819,100.0,3.0,0.0,2.0,66.0
Bakersfield,2019-11-01,False,60.0,33.333333333333336,,100.0,93.93939393939394,100.0,3.0,0.0,2.0,66.0
Bakersfield,2019-12-01,False,56.0,0.0,,0.0,92.42424242424242,100.0,3.0,0.0,2.0,66.0
Bakersfield,2020-01-01,False,54.0,33.333333333333336,,50.0,69.6969696969697,100.0,3.0,0.0,2.0,66.0
Salinas,2014-01-01,False,79.0,33.333333333333336,,0.0,31.147540983606557,100.0,3.0,0.0,4.0,61.0
Salinas,2014-02-01,False,88.0,100.0,,0.0,37.704918032786885,100.0,3.0,0.0,4.0,61.0
Salinas,2014-03-01,False,89.0,33.333333333333336,,0.0,39.34426229508197,100.0,3.0,0.0,4.0,61.0
Salinas,2014-04-01,False,77.0,100.0,,0.0,24.59016393442623,100.0,3.0,0.0,4.0,61.0
Salinas,2014-05-01,False,96.0,66.66666666666667,,25.0,31.147540983606557,100.0,3.0,0.0,4.0,61.0
Salinas,2014-06-01,False,82.0,100.0,,0.0,22.950819672131146,100.0,3.0,0.0,4.0,61.0
Salinas,2014-07-01,False,87.0,33.333333333333336,,0.0,36.0655737704918,100.0,3.0,0.0,4.0,61.0
Salinas,2014-08-01,False,78.0,0.0,,0.0,34.42622950819672,100.0,3.0,0.0,4.0,61.0
Salinas,2014-09-01,False,75.0,33.333333333333336,,0.0,36.0655737704918,100.0,3.0,0.0,4.0,61.0
Salinas,2014-10-01,False,73.0,66.66666666666667,,0.0,49.18032786885246,100.0,3.0,0.0,4.0,61.0
Salinas,2014-11-01,False,80.0,33.333333333333336,,0.0,42.622950819672134,100.0,3.0,0.0,4.0,61.0
Salinas,2014-12-01,False,87.0,33.333333333333336,,0.0,67.21311475409836,100.0,3.0,0.0,4.0,61.0
Salinas,2015-01-01,False,100.0,33.333333333333336,,0.0,37.704918032786885,100.0,3.0,0.0,4.0,61.0
Salinas,2015-02-01,False,72.0,33.333333333333336,,0.0,42.622950819672134,100.0,3.0,0.0,4.0,61.0
Salinas,2015-03-01,False,69.0,66.66666666666667,,0.0,40.98360655737705,100.0,3.0,0.0,4.0,61.0
Salinas,2015-04-01,False,74.0,33.333333333333336,,0.0,37.704918032786885,100.0,3.0,0.0,4.0,61.0
Salinas,2015-05-01,False,92.0,66.66666666666667,,0.0,57.377049180327866,100.0,3.0,0.0,4.0,61.0
Salinas,2015-06-01,False,75.0,33.333333333333336,,0.0,49.18032786885246,100.0,3.0,0.0,4.0,61.0
Salinas,2015-07-01,False,91.0,0.0,,25.0,34.42622950819672,100.0,3.0,0.0,4.0,61.0
Salinas,2015-08-01,False,95.0,0.0,,0.0,29.508196721311474,100.0,3.0,0.0,4.0,61.0
Salinas,2015-09-01,False,80.0,66.66666666666667,,0.0,34.42622950819672,100.0,3.0,0.0,4.0,61.0
Salinas,2015-10-01,False,68.0,0.0,,0.0,42.622950819672134,100.0,3.0,0.0,4.0,61.0
Salinas,2015-11-01,False,88.0,100.0,,0.0,62.295081967213115,100.0,3.0,0.0,4.0,61.0
Salinas,2015-12-01,False,67.0,33.333333333333336,,0.0,57.377049180327866,100.0,3.0,0.0,4.0,61.0
Salinas,2016-01-01,False,70.0,0.0,,0.0,55.73770491803279,100.0,3.0,0.0,4.0,61.0
Salinas,2016-02-01,False,81.0,0.0,,25.0,49.18032786885246,100.0,3.0,0.0,4.0,61.0
Salinas,2016-03-01,False,61.0,33.333333333333336,,0.0,47.540983606557376,100.0,3.0,0.0,4.0,61.0
Salinas,2016-04-01,False,71.0,33.333333333333336,,0.0,45.90163934426229,100.0,3.0,0.0,4.0,61.0
Salinas,2016-05-01,False,69.0,33.333333333333336,,0.0,55.73770491803279,100.0,3.0,0.0,4.0,61.0
Salinas,2016-06-01,False,72.0,33.333333333333336,,0.0,60.65573770491803,100.0,3.0,0.0,4.0,61.0
Salinas,2016-07-01,False,77.0,33.333333333333336,,25.0,68.85245901639344,100.0,3.0,0.0,4.0,61.0
Salinas,2016-08-01,False,58.0,33.333333333333336,,0.0,59.01639344262295,100.0,3.0,0.0,4.0,61.0
Salinas,2016-09-01,False,82.0,33.333333333333336,,0.0,49.18032786885246,100.0,3.0,0.0,4.0,61.0
Salinas,2016-10-01,False,76.0,0.0,,25.0,45.90163934426229,100.0,3.0,0.0,4.0,61.0
Salinas,2016-11-01,False,65.0,33.333333333333336,,25.0,57.377049180327866,100.0,3.0,0.0,4.0,61.0
Salinas,2016-12-01,False,66.0,33.333333333333336,,50.0,68.85245901639344,100.0,3.0,0.0,4.0,61.0
Salinas,2017-01-01,False,85.0,66.66666666666667,,100.0,50.81967213114754,100.0,3.0,0.0,4.0,61.0
Salinas,2017-02-01,False,98.0,33.333333333333336,,75.0,45.90163934426229,100.0,3.0,0.0,4.0,61.0
Salinas,2017-03-01,False,84.0,33.333333333333336,,25.0,59.01639344262295,100.0,3.0,0.0,4.0,61.0
Salinas,2017-04-01,False,70.0,100.0,,25.0,68.85245901639344,100.0,3.0,0.0,4.0,61.0
Salinas,2017-05-01,False,77.0,33.333333333333336,,0.0,60.65573770491803,100.0,3.0,0.0,4.0,61.0
Salinas,2017-06-01,False,76.0,33.333333333333336,,25.0,67.21311475409836,100.0,3.0,0.0,4.0,61.0
Salinas,2017-07-01,False,80.0,33.333333333333336,,25.0,85.24590163934427,100.0,3.0,0.0,4.0,61.0
Salinas,2017-08-01,False,75.0,33.333333333333336,,25.0,67.21311475409836,100.0,3.0,0.0,4.0,61.0
Salinas,2017-09-01,False,74.0,33.333333333333336,,25.0,62.295081967213115,100.0,3.0,0.0,4.0,61.0
Salinas,2017-10-01,False,70.0,66.66666666666667,,25.0,49.18032786885246,100.0,3.0,0.0,4.0,61.0
Salinas,2017-11-01,False,69.0,33.333333333333336,,0.0,59.01639344262295,100.0,3.0,0.0,4.0,61.0
Salinas,2017-12-01,False,69.0,33.333333333333336,,25.0,63.9344262295082,100.0,3.0,0.0,4.0,61.0
Salinas,2018-01-01,False,66.0,33.333333333333336,,100.0,52.459016393442624,100.0,3.0,0.0,4.0,61.0
Salinas,2018-02-01,False,59.0,66.66666666666667,,0.0,50.81967213114754,100.0,3.0,0.0,4.0,61.0
Salinas,2018-03-01,False,55.0,66.66666666666667,,25.0,54.09836065573771,100.0,3.0,0.0,4.0,61.0
Salinas,2018-04-01,False,70.0,33.333333333333336,,50.0,67.21311475409836,100.0,3.0,0.0,4.0,61.0
Salinas,2018-05-01,False,68.0,33.333333333333336,,25.0,49.18032786885246,100.0,3.0,0.0,4.0,61.0
Salinas,2018-06-01,False,62.0,33.333333333333336,,25.0,77.04918032786885,100.0,3.0,0.0,4.0,61.0
Salinas,2018-07-01,False,66.0,33.333333333333336,,25.0,72.1311475409836,100.0,3.0,0.0,4.0,61.0
Salinas,2018-08-01,False,56.0,33.333333333333336,,0.0,67.21311475409836,100.0,3.0,0.0,4.0,61.0
Salinas,2018-09-01,False,65.0,0.0,,25.0,70.49180327868852,100.0,3.0,0.0,4.0,61.0
Salinas,2018-10-01,False,66.0,100.0,,25.0,49.18032786885246,100.0,3.0,0.0,4.0,61.0
Salinas,2018-11-01,False,77.0,33.333333333333336,,0.0,75.40983606557377,100.0,3.0,0.0,4.0,61.0
Salinas,2018-12-01,False,69.0,66.66666666666667,,25.0,78.68852459016394,100.0,3.0,0.0,4.0,61.0
Salinas,2019-01-01,False,71.0,33.333333333333336,,50.0,63.9344262295082,100.0,3.0,0.0,4.0,61.0
Salinas,2019-02-01,False,70.0,66.66666666666667,,25.0,67.21311475409836,100.0,3.0,0.0,4.0,61.0
Salinas,2019-03-01,False,70.0,33.333333333333336,,25.0,60.65573770491803,100.0,3.0,0.0,4.0,61.0
Salinas,2019-04-01,False,81.0,33.333333333333336,,50.0,68.85245901639344,100.0,3.0,0.0,4.0,61.0
Salinas,2019-05-01,False,64.0,33.333333333333336,,0.0,93.44262295081967,100.0,3.0,0.0,4.0,61.0
Salinas,2019-06-01,False,69.0,33.333333333333336,,0.0,81.9672131147541,100.0,3.0,0.0,4.0,61.0
Salinas,2019-07-01,False,70.0,33.333333333333336,,0.0,90.1639344262295,100.0,3.0,0.0,4.0,61.0
Salinas,2019-08-01,False,72.0,0.0,,0.0,90.1639344262295,100.0,3.0,0.0,4.0,61.0
Salinas,2019-09-01,False,70.0,33.333333333333336,,25.0,77.04918032786885,100.0,3.0,0.0,4.0,61.0
Salinas,2019-10-01,False,69.0,33.333333333333336,,25.0,60.65573770491803,100.0,3.0,0.0,4.0,61.0
Salinas,2019-11-01,False,74.0,33.333333333333336,,25.0,85.24590163934427,100.0,3.0,0.0,4.0,61.0
Salinas,2019-12-01,False,73.0,0.0,,0.0,100.0,100.0,3.0,0.0,4.0,61.0
Salinas,2020-01-01,False,86.0,33.333333333333336,,25.0,57.377049180327866,100.0,3.0,0.0,4.0,61.0
San Francisco-Oakland-Hayward,2014-01-01,False,90.0,50.0,,0.0,60.416666666666664,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2014-02-01,False,97.0,100.0,,0.0,62.5,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2014-03-01,False,93.0,100.0,,0.0,60.416666666666664,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2014-04-01,False,89.0,100.0,,0.0,60.416666666666664,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2014-05-01,False,91.0,50.0,,0.0,72.91666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2014-06-01,False,91.0,50.0,,0.0,68.75,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2014-07-01,False,89.0,50.0,,0.0,68.75,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2014-08-01,False,90.0,100.0,,0.0,60.416666666666664,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2014-09-01,False,91.0,100.0,,0.0,56.25,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2014-10-01,False,81.0,50.0,,0.0,56.25,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2014-11-01,False,80.0,50.0,,0.0,72.91666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2014-12-01,False,83.0,100.0,,0.0,77.08333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2015-01-01,False,79.0,50.0,,0.0,64.58333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2015-02-01,False,80.0,100.0,,0.0,58.333333333333336,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2015-03-01,False,78.0,100.0,,0.0,62.5,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2015-04-01,False,79.0,50.0,,0.0,64.58333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2015-05-01,False,76.0,50.0,,0.0,70.83333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2015-06-01,False,75.0,50.0,,0.0,66.66666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2015-07-01,False,84.0,50.0,,0.0,77.08333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2015-08-01,False,83.0,100.0,,0.0,66.66666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2015-09-01,False,74.0,50.0,,0.0,64.58333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2015-10-01,False,81.0,100.0,,0.0,70.83333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2015-11-01,False,67.0,50.0,,0.0,100.0,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2015-12-01,False,72.0,50.0,,0.0,95.83333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2016-01-01,False,81.0,50.0,,0.0,72.91666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2016-02-01,False,84.0,100.0,,0.0,62.5,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2016-03-01,False,81.0,50.0,,0.0,64.58333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2016-04-01,False,78.0,50.0,,0.0,64.58333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2016-05-01,False,75.0,50.0,,0.0,77.08333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2016-06-01,False,88.0,100.0,,0.0,75.0,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2016-07-01,False,93.0,50.0,,0.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2016-08-01,False,75.0,50.0,,0.0,75.0,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2016-09-01,False,79.0,50.0,,0.0,77.08333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2016-10-01,False,92.0,50.0,,0.0,68.75,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2016-11-01,False,88.0,50.0,,100.0,81.25,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2016-12-01,False,74.0,50.0,,100.0,100.0,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2017-01-01,False,96.0,100.0,,100.0,72.91666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2017-02-01,False,100.0,50.0,,100.0,70.83333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2017-03-01,False,84.0,50.0,,100.0,70.83333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2017-04-01,False,78.0,50.0,,50.0,89.58333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2017-05-01,False,81.0,50.0,,50.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2017-06-01,False,85.0,50.0,,100.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2017-07-01,False,84.0,50.0,,50.0,85.41666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2017-08-01,False,86.0,50.0,,100.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2017-09-01,False,76.0,50.0,,50.0,72.91666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2017-10-01,False,84.0,50.0,,50.0,70.83333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2017-11-01,False,75.0,50.0,,50.0,89.58333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2017-12-01,False,73.0,50.0,,50.0,95.83333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2018-01-01,False,82.0,50.0,,100.0,75.0,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2018-02-01,False,79.0,50.0,,50.0,68.75,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2018-03-01,False,76.0,50.0,,50.0,68.75,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2018-04-01,False,81.0,50.0,,50.0,87.5,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2018-05-01,False,77.0,50.0,,50.0,85.41666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2018-06-01,False,81.0,50.0,,50.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2018-07-01,False,78.0,50.0,,50.0,81.25,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2018-08-01,False,78.0,50.0,,0.0,81.25,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2018-09-01,False,80.0,50.0,,50.0,77.08333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2018-10-01,False,71.0,50.0,,50.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2018-11-01,False,73.0,50.0,,50.0,81.25,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2018-12-01,False,68.0,50.0,,50.0,97.91666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2019-01-01,False,77.0,50.0,,50.0,81.25,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2019-02-01,False,74.0,50.0,,50.0,68.75,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2019-03-01,False,71.0,50.0,,50.0,77.08333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2019-04-01,False,71.0,50.0,,50.0,72.91666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2019-05-01,False,74.0,50.0,,50.0,93.75,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2019-06-01,False,80.0,50.0,,0.0,89.58333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2019-07-01,False,81.0,50.0,,0.0,91.66666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2019-08-01,False,77.0,50.0,,0.0,83.33333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2019-09-01,False,74.0,50.0,,50.0,81.25,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2019-10-01,False,88.0,50.0,,50.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2019-11-01,False,79.0,50.0,,0.0,97.91666666666667,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2019-12-01,False,72.0,50.0,,0.0,95.83333333333333,100.0,2.0,0.0,2.0,48.0
San Francisco-Oakland-Hayward,2020-01-01,False,81.0,50.0,,50.0,72.91666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2014-01-01,False,90.0,50.0,,0.0,60.416666666666664,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2014-02-01,False,97.0,100.0,,0.0,62.5,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2014-03-01,False,93.0,100.0,,0.0,60.416666666666664,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2014-04-01,False,89.0,100.0,,0.0,60.416666666666664,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2014-05-01,False,91.0,50.0,,0.0,72.91666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2014-06-01,False,91.0,50.0,,0.0,68.75,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2014-07-01,False,89.0,50.0,,0.0,68.75,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2014-08-01,False,90.0,100.0,,0.0,60.416666666666664,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2014-09-01,False,91.0,100.0,,0.0,56.25,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2014-10-01,False,81.0,50.0,,0.0,56.25,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2014-11-01,False,80.0,50.0,,0.0,72.91666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2014-12-01,False,83.0,100.0,,0.0,77.08333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2015-01-01,False,79.0,50.0,,0.0,64.58333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2015-02-01,False,80.0,100.0,,0.0,58.333333333333336,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2015-03-01,False,78.0,100.0,,0.0,62.5,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2015-04-01,False,79.0,50.0,,0.0,64.58333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2015-05-01,False,76.0,50.0,,0.0,70.83333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2015-06-01,False,75.0,50.0,,0.0,66.66666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2015-07-01,False,84.0,50.0,,0.0,77.08333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2015-08-01,False,83.0,100.0,,0.0,66.66666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2015-09-01,False,74.0,50.0,,0.0,64.58333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2015-10-01,False,81.0,100.0,,0.0,70.83333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2015-11-01,False,67.0,50.0,,0.0,100.0,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2015-12-01,False,72.0,50.0,,0.0,95.83333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2016-01-01,False,81.0,50.0,,0.0,72.91666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2016-02-01,False,84.0,100.0,,0.0,62.5,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2016-03-01,False,81.0,50.0,,0.0,64.58333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2016-04-01,False,78.0,50.0,,0.0,64.58333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2016-05-01,False,75.0,50.0,,0.0,77.08333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2016-06-01,False,88.0,100.0,,0.0,75.0,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2016-07-01,False,93.0,50.0,,0.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2016-08-01,False,75.0,50.0,,0.0,75.0,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2016-09-01,False,79.0,50.0,,0.0,77.08333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2016-10-01,False,92.0,50.0,,0.0,68.75,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2016-11-01,False,88.0,50.0,,100.0,81.25,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2016-12-01,False,74.0,50.0,,100.0,100.0,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2017-01-01,False,96.0,100.0,,100.0,72.91666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2017-02-01,False,100.0,50.0,,100.0,70.83333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2017-03-01,False,84.0,50.0,,100.0,70.83333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2017-04-01,False,78.0,50.0,,50.0,89.58333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2017-05-01,False,81.0,50.0,,50.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2017-06-01,False,85.0,50.0,,100.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2017-07-01,False,84.0,50.0,,50.0,85.41666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2017-08-01,False,86.0,50.0,,100.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2017-09-01,False,76.0,50.0,,50.0,72.91666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2017-10-01,False,84.0,50.0,,50.0,70.83333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2017-11-01,False,75.0,50.0,,50.0,89.58333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2017-12-01,False,73.0,50.0,,50.0,95.83333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2018-01-01,False,82.0,50.0,,100.0,75.0,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2018-02-01,False,79.0,50.0,,50.0,68.75,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2018-03-01,False,76.0,50.0,,50.0,68.75,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2018-04-01,False,81.0,50.0,,50.0,87.5,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2018-05-01,False,77.0,50.0,,50.0,85.41666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2018-06-01,False,81.0,50.0,,50.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2018-07-01,False,78.0,50.0,,50.0,81.25,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2018-08-01,False,78.0,50.0,,0.0,81.25,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2018-09-01,False,80.0,50.0,,50.0,77.08333333333333,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2018-10-01,False,71.0,50.0,,50.0,79.16666666666667,100.0,2.0,0.0,2.0,48.0
San Jose-Sunnyvale-Santa Clara,2018-11-01,False,73.0,50.0,,50.0,81.25,100.0,2.0,0.0,2.0,48.0
