,ZIP,arima_params,arima_seasonal,RSME,Predictions_2019,Conf_interval_2019
296,11221,"(1, 1, 0)","(0, 0, 0, 12)",45.160560388068326,"[2440.3492300545295, 2438.4446994113673, 2437.4508867761947, 2436.9321697813766, 2436.661361197664, 2436.519945673037, 2436.446081923881, 2436.407493038039, 2436.3873285635627, 2436.3767894846937, 2436.3712795369343, 2436.3683985717257]","[[2411.755547711981, 2468.942912397078], [2410.090463520522, 2466.7989353022126], [2409.330061071866, 2465.5717124805233], [2409.039082669429, 2464.8252568933244], [2408.9905671144943, 2464.332155280834], [2409.0662126158472, 2463.9736787302268], [2409.204380040157, 2463.6877838076052], [2409.3729839610555, 2463.442002115022], [2409.5553549526026, 2463.219302174523], [2409.7428662614157, 2463.010712707972], [2409.9222144588025, 2462.820344615066], [2410.117754455001, 2462.6190426884505]]"
297,11222,"(2, 1, 1)","(0, 0, 0, 12)",149.11064825491047,"[2711.8261689990686, 2692.5421946601646, 2677.5850981540157, 2669.7673484989746, 2669.2394207846787, 2674.1712139407814, 2681.772770051602, 2689.297550921899, 2694.7600736936797, 2697.2596022601815, 2696.9268749359453, 2694.6116224108737]","[[2675.561297211664, 2748.091040786473], [2656.5830057632957, 2728.5013835570335], [2641.921072972165, 2713.2491233358664], [2634.392382685825, 2705.142314312124], [2634.1466111612795, 2704.332230408078], [2639.3549302040333, 2708.9874976775295], [2647.225745051913, 2716.3197950512913], [2655.0131197623023, 2723.581982081496], [2660.73175153635, 2728.788395851009], [2663.4847360597782, 2731.034468460585], [2663.3965017267, 2730.4572481451905], [2661.3223129770518, 2727.9009318446956]]"
298,11223,"(2, 2, 2)","(0, 0, 0, 12)",52.023200390049624,"[1999.2728933439555, 1997.8525839292515, 1998.6122198354542, 1999.5528698031953, 1998.8050964073527, 1996.9211107336562, 1995.7947935825327, 1996.0328485124999, 1996.450652168993, 1995.82261534011, 1994.4924163603137, 1993.5993767453717]","[[1976.62010028223, 2021.925686405681], [1975.3930539202058, 2020.3121139382972], [1976.340840770595, 2020.8835989003135], [1977.4514100636852, 2021.6543295427055], [1976.8018006082848, 2020.8083922064206], [1974.9556266809363, 2018.886594786376], [1973.8699592603589, 2017.7196279047066], [1974.1676591610878, 2017.898037863912], [1974.6362940821662, 2018.2650102558198], [1974.0720496212848, 2017.573181058935], [1972.806333778177, 2016.1784989424502], [1971.993077166492, 2015.2056763242515]]"
299,11224,"(0, 2, 1)","(0, 0, 0, 12)",59.03045705619534,"[2096.2875141065315, 2091.576467519099, 2086.866501480934, 2082.157345606946, 2077.4487981644893, 2072.740708281848, 2068.032962962858, 2063.3254774960465, 2058.618188168671, 2053.911047088113, 2049.2040181649545, 2044.497074175054]","[[2069.180483490681, 2123.394544722382], [2064.7004995955936, 2118.4524354426044], [2060.2156452955264, 2113.5173576663415], [2055.726034920453, 2108.588656293439], [2051.231692191006, 2103.6659041379726], [2046.732679521326, 2098.7487370423705], [2042.2290853344593, 2093.836840591257], [2037.721015721812, 2088.929939270281], [2033.2085871716329, 2084.0277891657092], [2028.6919227808405, 2079.1301713953853], [2024.1711484758569, 2074.236887854052], [2019.646390623582, 2069.347757726526]]"
300,11225,"(1, 1, 0)","(0, 0, 0, 12)",57.10411451954361,"[2314.921833553143, 2316.153307680041, 2316.9426160996704, 2317.448646493357, 2317.7731441599053, 2317.9812807198555, 2318.114812319801, 2318.200499459928, 2318.2554966246926, 2318.2908031893016, 2318.313473553205, 2318.32803306976]","[[2285.7600596813427, 2344.0836074249437], [2287.2359395591857, 2345.0706758008964], [2288.2633314404, 2345.6219007589407], [2289.0016584663217, 2345.8956345203924], [2289.552898249017, 2345.993390070794], [2289.982437890301, 2345.98012354941], [2290.3322421773396, 2345.897382462262], [2290.6292651812846, 2345.771733738571], [2290.890846181526, 2345.6201470678593], [2291.128161890501, 2345.4534444881024], [2291.3484316946856, 2345.278515411724], [2291.556338955927, 2345.0997271835927]]"
301,11226,"(1, 1, 0)","(2, 0, 0, 12)",104.51027476117524,"[2035.5004254369317, 2021.4424296354077, 2011.8940148255263, 1997.333556674797, 1989.6530275317784, 1980.231399548492, 1967.1431845042737, 1959.0813192483122, 1955.6741706091245, 1945.9760993682573, 1938.0403661505525, 1938.6537759442206]","[[2017.792060795688, 2053.2087900781753], [2003.8966029210196, 2038.9882563497958], [1994.5060873748782, 2029.2819422761743], [1980.0985949246974, 2014.5685184248964], [1972.5670574515507, 2006.7389976120062], [1963.2897698937484, 1997.1730292032355], [1950.34254940443, 1983.9438196041174], [1942.4179454776886, 1975.7446930189358], [1939.1448622049372, 1972.2034790133118], [1929.5777346251837, 1962.374464111331], [1921.769659318025, 1954.3110729830798], [1922.5080712460226, 1954.7994806424185]]"
302,11228,"(2, 2, 0)","(0, 0, 0, 12)",39.76235765375239,"[2116.8016552267795, 2124.016594865489, 2134.9000548039508, 2143.7468815194734, 2151.454418945652, 2160.609845166133, 2169.826705839739, 2178.2822731664423, 2186.9799825462323, 2195.9796937980636, 2204.7470684149125, 2213.44352248189]","[[2091.1375095471153, 2142.4658009064437], [2098.5693048944227, 2149.4638848365553], [2109.66632887277, 2160.1337807351315], [2118.7203355530437, 2168.773427485903], [2126.6315561279007, 2176.277281763403], [2135.9842257951773, 2185.2354645370883], [2145.394356189942, 2194.2590554895364], [2154.0393405056757, 2202.525205827209], [2162.9206862759074, 2211.0392788165573], [2172.100832961855, 2219.8585546342724], [2181.0451279392264, 2228.4490088905986], [2189.9136411484014, 2236.9734038153783]]"
303,11229,"(1, 1, 0)","(0, 0, 0, 12)",54.43553490997647,"[2067.0760814626756, 2067.65521960847, 2067.9669879054577, 2068.134865073133, 2068.2252836912808, 2068.2739947309474, 2068.3002427850147, 2068.314389774371, 2068.3220162748917, 2068.3261285125905, 2068.328346301064, 2068.3295426243]","[[2038.4529032610335, 2095.6992596643177], [2039.2716957498626, 2096.038743467077], [2039.8171211331273, 2096.116854677788], [2040.2129766915452, 2096.056753454721], [2040.5259225860311, 2095.92464479653], [2040.7919235080842, 2095.7560659538103], [2041.030426137243, 2095.5700594327864], [2041.2519840089687, 2095.376795539774], [2041.4623592860794, 2095.181673263704], [2041.6647300881907, 2094.98752693699], [2041.860879570816, 2094.795813031312], [2042.0518360223782, 2094.6072492262215]]"
304,11230,"(0, 2, 1)","(0, 0, 0, 12)",12.202601888398814,"[1967.1314912969895, 1972.2627649088931, 1977.3939392094337, 1982.525066540672, 1987.6561741125383, 1992.7872724058172, 1997.9183667588998, 2003.0494592435355, 2008.1805509390065, 2013.3116422561875, 2018.442733414758, 2023.5738244964598]","[[1948.996159700574, 1985.2668228934049], [1954.2815391395657, 1990.2439906782206], [1959.563252888697, 1995.2246255301704], [1964.8409037349738, 2000.2092293463702], [1970.1154430849044, 2005.1969051401722], [1975.3861383345757, 2010.1884064770588], [1980.6539241496366, 2015.182809368163], [1985.9181666909874, 2020.1807517960835], [1991.1797400676046, 2025.1813618104084], [1996.4380130455406, 2030.1852714668344], [2001.6938358621744, 2035.1916309673418], [2006.9465570936004, 2040.2010918993192]]"
305,11231,"(1, 0, 1)","(0, 0, 0, 12)",51.61070135228206,"[2713.7917236600406, 2721.966302260172, 2729.324568760374, 2735.946965275937, 2741.904556636214, 2747.262662902916, 2752.0800825788333, 2756.4101369129908, 2760.3008191613303, 2763.7954889253606, 2766.9332294627693, 2769.7493023613556]","[[2676.112305129773, 2751.471142190308], [2684.2878140948515, 2759.644790425493], [2691.648153350185, 2767.000984170563], [2698.2733057052146, 2773.6206248466597], [2704.2345778606646, 2779.574535411763], [2709.597286525896, 2784.928039279936], [2714.420236958227, 2789.7399281994394], [2718.756748281676, 2794.0635255443053], [2722.6548065108727, 2797.946831811788], [2726.157760896336, 2801.433216954385], [2729.304682412268, 2804.5617765132706], [2732.1308191619532, 2807.367785560758]]"
306,11232,"(2, 0, 0)","(0, 0, 0, 12)",70.76898646211545,"[2133.4082212588546, 2127.818522891781, 2124.2649390468205, 2122.081873469166, 2120.810881226533, 2120.167577269275, 2119.932956095012, 2119.977830301706, 2120.2271991315674, 2120.5743355484356, 2121.0400337293313, 2121.5300299137716]","[[2109.1981396611995, 2157.6183028565097], [2103.814815602004, 2151.822230181558], [2100.457972834845, 2148.071905258796], [2098.4577466708424, 2145.70600026749], [2097.335487441018, 2144.2862750120485], [2096.7382444739114, 2143.596910064639], [2096.8635607603687, 2143.002351429655], [2096.9323755032424, 2143.0232851001697], [2097.273677650053, 2143.180720613082], [2097.640451147609, 2143.508219949262], [2098.2065635558306, 2143.873503902832], [2098.7376999470016, 2144.3223598805416]]"
307,11233,"(1, 1, 1)","(0, 0, 0, 12)",19.57815090584099,"[2309.7803438375668, 2312.7943384662185, 2317.758833859412, 2323.4502934136844, 2329.412949653236, 2335.4768328291275, 2341.5786561693035, 2347.694755209757, 2353.8163525949476, 2359.9401334274567, 2366.0648238637336, 2372.1899462137176]","[[2289.5883975696747, 2329.972290105459], [2292.7716336628882, 2332.817043269549], [2297.900973186225, 2337.6166945325986], [2303.7533606901375, 2343.1472261372314], [2309.872806453893, 2348.9530928525787], [2316.0901384507824, 2354.8635272074725], [2322.3416873461583, 2360.8156249924486], [2328.604125562062, 2366.7853848574523], [2334.868741310566, 2372.7639638793294], [2341.132425211646, 2378.7478416432673], [2347.3939301731602, 2384.735717554307], [2353.653093001011, 2390.7267994264243]]"
308,11234,"(0, 1, 1)","(0, 0, 0, 12)",10.979880182635899,"[2096.883938400343, 2103.1455027695933, 2109.40876783111, 2115.6715517957273, 2121.934701165311, 2128.1977284321324, 2134.4608831680407, 2140.7240874918816, 2146.9873701921865, 2153.250699433003, 2159.5140891912265, 2165.777572962605]","[[2068.3452995212047, 2125.4225772794816], [2074.8357546377415, 2131.455250901445], [2081.342093203637, 2137.4754424585826], [2087.831987932849, 2143.5111156586054], [2094.3171904382434, 2149.552211892378], [2100.787241519159, 2155.6082153451057], [2107.2715991919313, 2161.65016714415], [2113.741426639016, 2167.706748344747], [2120.2070223399255, 2173.7677180444475], [2126.6589548703223, 2179.8424439956834], [2133.1247229755486, 2185.9034554069044], [2139.577255926488, 2191.9778899987223]]"
309,11235,"(2, 1, 0)","(0, 0, 0, 12)",25.184365830253753,"[2105.6762078915617, 2114.4393280270037, 2120.2746918959197, 2124.82755984345, 2128.157483447024, 2130.6573305616353, 2132.514960283422, 2133.9014508177725, 2134.9347581190254, 2135.7055345967938, 2136.280435044149, 2136.709363742288]","[[2079.8930232651537, 2131.4593925179697], [2088.871422592172, 2140.0072334618353], [2094.9174095897297, 2145.6319742021096], [2099.6759892816767, 2149.9791304052237], [2103.2060184620113, 2153.1089484320364], [2105.9018786655415, 2155.412782457729], [2107.950600989201, 2157.079319577643], [2109.524036580556, 2158.2788650549887], [2110.740407018093, 2159.129109219958], [2111.6893455639324, 2159.721723629655], [2112.4390538745743, 2160.1218162137234], [2113.0392931492006, 2160.3794343353757]]"
310,11236,"(0, 1, 1)","(0, 0, 0, 12)",35.679132454730606,"[2137.4899287008793, 2144.43577871343, 2151.3826293857405, 2158.3290841933203, 2165.275698185418, 2172.2222748483737, 2179.1688988083833, 2186.115542034389, 2193.0622167962456, 2200.008920316438, 2206.955655288756, 2213.9024245518754]","[[2109.630764456975, 2165.3490929447835], [2116.810111607453, 2172.061445819407], [2123.9843621131595, 2178.7808966583216], [2131.1526928122926, 2185.505475574348], [2138.315879462084, 2192.2355169087523], [2145.4739348342014, 2198.970614862546], [2152.6272181214194, 2205.7105794953472], [2159.775634952244, 2212.4554491165336], [2166.919635043679, 2219.204798548812], [2174.0592921445736, 2225.9585484883023], [2181.1947768458435, 2232.7165337316687], [2188.3264585709903, 2239.4783905327604]]"
311,11237,"(1, 1, 0)","(0, 0, 0, 12)",80.82350122751295,"[2439.6046924201833, 2432.848974632843, 2428.4574241431915, 2425.6019865290677, 2423.7448987868256, 2422.5368238266497, 2421.7507669270826, 2421.2391913460915, 2420.9061803616232, 2420.6893612438134, 2420.54816462366, 2420.4561967184336]","[[2414.3373283221117, 2464.872056518255], [2407.793390854866, 2457.9045584108194], [2403.6081318844945, 2453.3067164018885], [2400.953971877822, 2450.2500011803136], [2399.2933476860976, 2448.1964498875536], [2398.2771111463553, 2446.796536506944], [2397.67844624853, 2445.8230876056355], [2397.3499854852275, 2445.1283972069555], [2397.195972448591, 2444.6163882746555], [2397.1541863848634, 2444.2245361027635], [2397.18420237892, 2443.9121268684], [2397.2597634581466, 2443.6526299787206]]"
312,11238,"(0, 1, 1)","(1, 0, 2, 12)",42.58679418570897,"[2686.11803617056, 2679.4939827416933, 2688.7981661367053, 2694.7609785645254, 2699.2728499813597, 2713.679570865588, 2724.1395375007796, 2738.6138575265004, 2744.2323929195136, 2753.8440927989445, 2743.8930693641364, 2727.9857928240467]","[[2657.631005011168, 2714.6050673299524], [2651.405685578905, 2707.5822799044818], [2661.0106774682636, 2716.585654805147], [2667.254768159081, 2722.26718896997], [2672.045834966429, 2726.4998649962904], [2686.732114305322, 2740.6270274258545], [2697.3527028243752, 2750.926372177184], [2711.9239722089574, 2765.3037428440434], [2717.6972578435702, 2770.767527995457], [2727.6297089161985, 2780.0584766816905], [2717.7733324745427, 2770.01280625373], [2702.1742207097204, 2753.797364938373]]"
313,11249,"(2, 0, 0)","(0, 0, 0, 12)",163.48105775585373,"[2895.601881425586, 2905.0985893792313, 2918.0875097938288, 2932.220846805511, 2945.9643087621675, 2958.416898531748, 2969.120527565102, 2977.929464366907, 2984.8982770638722, 2990.2005584605363, 2994.0694572626526, 2996.7568705139006]","[[2851.7403033276532, 2939.4634595235184], [2861.596072738683, 2948.6011060197798], [2874.942317976906, 2961.2327016107515], [2889.0769627797486, 2975.3647308312734], [2902.8237713055105, 2989.1048462188246], [2915.279893200279, 3001.553903863217], [2925.988303680573, 3012.2527514496305], [2934.8029654657917, 3021.055963268022], [2941.7785184004783, 3028.018035727266], [2947.0885177829123, 3033.3125991381603], [2950.966091853637, 3037.172822671668], [2953.663112625846, 3039.850628401955]]"
314,11354,"(1, 1, 0)","(0, 0, 0, 12)",26.66638320961464,"[2120.131809648102, 2123.986354039983, 2128.3024332480045, 2132.9132755362584, 2137.7124102268554, 2142.6318588697186, 2147.628212098306, 2152.6737438962978, 2157.7507410192093, 2162.847884015834, 2167.9579372721246, 2173.0762741224853]","[[2104.1498513413253, 2136.1137679548783], [2108.138199691003, 2139.8345083889626], [2112.584770781621, 2144.020095714388], [2117.322929872626, 2148.503621199891], [2122.2463347962284, 2153.1784856574823], [2127.287127487163, 2157.976590252274], [2132.4020119389693, 2162.8544122576427], [2137.5633693859877, 2167.784118406608], [2142.753588037699, 2172.7478940007195], [2147.9614444960935, 2177.7343235355747], [2153.179794567856, 2182.7360799763933], [2158.4040982073498, 2187.748450037621]]"
315,11355,"(1, 2, 0)","(0, 0, 1, 12)",29.32749632919866,"[2171.3803852178594, 2173.7220836058787, 2174.989120906766, 2182.3003547017597, 2188.716010749087, 2199.3364400838627, 2206.2178772169955, 2211.5365795455195, 2217.6767693985335, 2218.881648800194, 2219.938412207877, 2226.517699244303]","[[2150.153525221669, 2192.6072452140497], [2152.6820205690397, 2194.7621466427177], [2154.1313762221516, 2195.8468655913803], [2161.6201556723686, 2202.980553731151], [2168.209145930015, 2209.2228755681595], [2178.9961135257904, 2219.676766641935], [2186.0423970401403, 2226.3933573938507], [2191.520012934746, 2231.553146156293], [2197.817343753532, 2237.536195043535], [2199.1737310998265, 2238.5895665005614], [2200.380579227056, 2239.4962451886977], [2207.1045628760735, 2245.9308356125325]]"
316,11356,"(1, 2, 1)","(0, 0, 0, 12)",17.19827594414275,"[2199.553410000213, 2199.588565352749, 2199.439722736462, 2199.2270390756375, 2198.993529581523, 2198.7544334334307, 2198.5150080181475, 2198.277151100618, 2198.0409688157156, 2197.8066275872384, 2197.573800122677, 2197.3425261602893]","[[2177.351832382134, 2221.7549876182916], [2177.576121729787, 2221.601008975711], [2177.611844234327, 2221.2676012385973], [2177.579154112527, 2220.8749240387483], [2177.521251894303, 2220.465807268743], [2177.4535532231685, 2220.055313643693], [2177.3814804801887, 2219.6485355561063], [2177.307098269056, 2219.24720393218], [2177.230632902713, 2218.8513047287183], [2177.152423715459, 2218.4608314590178], [2177.072254760812, 2218.0753454845417], [2176.990306404913, 2217.6947459156654]]"
317,11357,"(1, 2, 1)","(0, 0, 0, 12)",14.105509608959041,"[2224.3547071830526, 2226.210270814542, 2227.915385540612, 2229.576058457319, 2231.224429551228, 2232.870159805135, 2234.516077012661, 2236.162939609309, 2237.8108866380962, 2239.4599940123217, 2241.1100311573496, 2242.7608899696224]","[[2199.7207689126344, 2248.988645453471], [2201.7865564941194, 2250.633985134965], [2203.6965774515206, 2252.1341936297035], [2205.557077474124, 2253.595039440514], [2207.40040347302, 2255.0484556294355], [2209.236411247733, 2256.5039083625365], [2211.06811302938, 2257.9640409959416], [2212.896441451376, 2259.429437767242], [2214.721700503335, 2260.9000727728576], [2216.5441450155668, 2262.3758430090766], [2218.363899442265, 2263.856162872434], [2220.1802402796357, 2265.341539659609]]"
