,0_lower_bound,0_upper_bound,1_lower_bound,1_upper_bound,2_lower_bound,2_upper_bound,3_lower_bound,3_upper_bound,4_lower_bound,4_upper_bound,5_lower_bound,5_upper_bound,6_lower_bound,6_upper_bound,7_lower_bound,7_upper_bound,8_lower_bound,8_upper_bound,9_lower_bound,9_upper_bound,10_lower_bound,10_upper_bound,11_lower_bound,11_upper_bound
01545,1551.8887933845508,1510.9116756019475,1556.6271442376283,1515.9934049935187,1557.8818437465013,1517.582686855257,1557.2971859331194,1517.324479735841,1556.294771228495,1516.6407025070994,1555.551497719625,1516.2085702056368,1555.1748044502958,1516.1358005648701,1555.0297852969538,1516.2877653158353,1554.9633954846831,1516.511687910363,1554.888508072369,1516.7206770928528,1554.781180748432,1516.8910277311618,1554.6499995837314,1517.0315547594153
01550,1273.4944696298376,1235.5168172019212,1284.0673914923889,1246.408226229766,1292.442581298358,1255.0937201865947,1299.0730880566266,1262.0269366745601,1304.3183691177694,1267.5676772201944,1308.463651154821,1272.0014657558531,1311.7353152926642,1275.5549586913378,1314.313079398991,1278.4081404383985,1316.3396452646882,1280.7039802656789,1317.928883897814,1282.5555990039943,1319.1697107227164,1284.0543816904774,1320.1344642124911,1285.2712995858058
01602,1423.9517103108353,1403.312204883485,1429.5089644470138,1409.0426531667633,1433.0216635136856,1412.7239385666496,1435.783514177904,1415.6503336154126,1438.7213998083712,1418.7486705119868,1442.204262968629,1422.3883984961565,1446.183357927886,1426.5206470033759,1450.4309801169643,1430.9177997108945,1454.7281760037088,1435.361349362516,1458.9508795683396,1439.72711836675,1463.0715093306976,1443.9873031450966,1467.1192181074787,1448.172117584376
01603,1337.4830391011192,1310.0403618268365,1347.0532340981104,1319.840216819935,1354.818736277678,1327.8297697270086,1361.5247985169199,1334.754438551926,1367.609124220648,1341.052138644066,1373.3288485702622,1346.9802128165354,1378.8350591962019,1352.6899437137774,1384.2165435225709,1358.270302788684,1389.5254794806547,1363.7736422233684,1394.7925267421526,1369.2307871631685,1400.0356946423426,1374.659903376562,1405.2655535552317,1380.0717102437707
01604,1373.0161278934713,1353.60691501525,1382.3983498948448,1363.152212246371,1387.620334343474,1368.5326765130912,1390.133260130721,1371.1999770739146,1391.5277065285588,1372.7458032333764,1393.2984270954814,1374.663591171446,1396.1558824054312,1377.665012542416,1400.1462977022773,1381.79621585245,1404.8687244215064,1386.6561690686324,1409.813001601708,1391.735464486339,1414.589092308295,1396.64269508363,1419.0238653945191,1401.2066788128884
01605,1322.8142198075907,1304.8607189051831,1323.884249942905,1306.0811534596962,1325.8867793879524,1308.229906479645,1328.553106696608,1311.039695916739,1331.6928349688076,1314.3186073877584,1335.1695544945749,1317.9320852477651,1338.887233066744,1321.783030496908,1342.7768823227238,1325.802837147433,1346.78941273219,1329.942582976122,1350.8898561140638,1334.1674178335945,1355.0532886418223,1338.452524157166,1359.2619390992818,1342.780229547076
01610,1363.3150144615374,1343.010099443738,1374.339489047407,1354.2050389927654,1382.355186234274,1362.3860639989796,1388.7456612007086,1368.9387823029588,1394.446689717734,1374.7972514774306,1399.9337557271765,1380.438889282253,1405.3981705787864,1386.0534885051584,1410.8920135192802,1391.6947728755522,1416.4171812922343,1397.3635251429134,1421.9624223524806,1403.0494012374115,1427.5180440075537,1408.7429857464567,1433.0786898329475,1414.4380388483896
01702,2309.561112310306,2212.4989272895896,2302.80028035146,2206.556174610103,2300.422756325422,2204.9756785484774,2302.069763271658,2207.4008607414803,2314.9766725439017,2221.0656404669094,2314.75772216283,2221.588355845626,2314.6005837264765,2222.154155359498,2318.1378093579956,2226.398131671042,2300.8113535023654,2209.762712377667,2298.138002373278,2207.764519942063,2297.2653509593697,2207.5522632487687,2294.022507771737,2204.9546466644306
01752,2106.5108773724614,2046.386888048418,2116.757752497722,2057.136418487304,2127.6510352896585,2068.5201825635604,2136.7301833587276,2078.0787984238846,2144.2683445045786,2086.0840265688466,2150.585998379531,2092.8585772937085,2156.5600665618267,2099.278577763419,2162.7221612423004,2105.8761545548673,2169.346751957743,2112.926929234372,2176.3851665804905,2120.38234034195,2183.6588660444563,2128.0634406206486,2190.970063783438,2135.7738112261354
01757,1485.1231621374377,1435.8315926724235,1486.2796604608955,1437.4007542383977,1484.5867911222247,1436.110914656619,1482.1134170699308,1434.0303227253914,1479.9815350555652,1432.2819115031205,1478.8601479457986,1431.5349364117344,1478.6597637582865,1431.7002471633562,1479.0025431818663,1432.4004091606903,1479.4462962310788,1433.1934373368374,1479.7079698123953,1433.796651563186,1479.6962739164026,1434.1191281260678,1479.4695899734536,1434.2193914468664
01760,2337.1325443996607,2257.904754754442,2335.977256573279,2257.4309628657466,2324.42146219648,2246.540298829439,2325.2641591636234,2248.0284766396258,2332.6733080941517,2256.068510328047,2337.874490913709,2261.883715931411,2336.1013102612833,2260.712257736992,2333.274203746522,2258.4703851846757,2317.0009814236923,2242.7699193091653,2287.2086964821556,2213.53629444122,2277.4900967751787,2204.3633003563423,2270.6256508130873,2198.032668052533
01801,2265.0293992768607,2196.3523093354765,2237.0942530617835,2169.0595688001054,2228.15317902624,2160.8324362315,2239.3639401331457,2172.7924162090194,2256.7058064680928,2190.2807552488707,2275.6987988259734,2209.819226307859,2298.588818408071,2233.189783672047,2319.031273462122,2253.8391598917606,2325.7571308937595,2261.368455654767,2325.751321596735,2261.551374590526,2315.6043527295697,2252.2802678883245,2295.228855318337,2232.0787115653875
01830,1655.2628492428637,1614.6337021195116,1655.362461012535,1615.0734684170595,1654.3977493314385,1614.4407451353516,1652.980375457086,1613.3469628128116,1651.5814071452194,1612.2647522629088,1650.4817795039144,1611.4728982544366,1649.7797875086303,1611.0729419103136,1649.4458204418393,1611.0331629846314,1649.3767859866873,1611.252066141594,1649.4511840635073,1611.607815373197,1649.5632551197652,1611.9953875763574,1649.64175533938,1612.3432522272403
01832,1606.1107394992578,1577.05891357677,1614.424737363705,1585.6179847741537,1616.8948009806368,1588.326870100328,1618.158904889594,1589.823793843957,1616.5681631020905,1588.460667768932,1616.3513301893363,1588.4658122952355,1615.24717108852,1587.578354526266,1616.231346004973,1588.7745192634359,1618.5485104579802,1591.2987905591963,1626.1664189447145,1599.119071975627,1633.6438380939555,1606.7943607641416,1641.8645995657664,1615.2088294603457
01841,1579.9811534340813,1542.1486841093981,1589.2994183405121,1551.7968718334287,1598.1263400767684,1560.944417880136,1603.5677201146666,1566.6980938461895,1602.3528075150746,1565.788599287562,1600.129805122748,1563.8619351729305,1600.7966639419258,1564.8191591404009,1601.1629419900648,1565.46879819422,1598.77857713882,1563.360739862883,1594.5853104633918,1559.437102734268,1586.867239551348,1551.982450108702,1580.5892982531532,1545.9625175241204
01843,1687.1263714669076,1631.4592066682885,1677.6368591828823,1622.477725293692,1664.815235258546,1610.2829471148168,1657.0690470042152,1603.027142730615,1654.5254853811946,1600.956239016081,1657.81355666408,1604.695264352124,1673.0346685226134,1620.3603441941998,1689.1485303388533,1636.9117552226437,1705.5447641329806,1653.7329703440769,1711.379656376342,1659.9902162589594,1709.2374630230886,1658.2561801526779,1698.3573154662608,1647.8019477907023
01844,1684.8889919723283,1642.7380427580251,1680.163510487904,1638.3680870997193,1678.6113309445122,1637.162150047085,1681.3050703143144,1640.1942163076992,1681.6373729488523,1640.8559353345104,1680.1270472563344,1639.6679259141076,1678.284474501263,1638.1401077007663,1680.0885258061687,1640.251146000611,1680.8839566731222,1641.3467276778565,1681.507473743032,1642.2638878271175,1679.0255664130455,1640.0689673851302,1674.203715467247,1635.5279439636915
01845,1817.5687646371568,1776.6418698798905,1808.8240959561583,1768.2401672781941,1803.4521310546183,1763.2019294504444,1801.4780456483543,1761.5557407619865,1802.2228403704735,1762.6183225520267,1804.6561001798716,1765.3621997778457,1807.720710394133,1768.7309195343175,1810.5582812128393,1771.866538361807,1812.6251700194707,1774.2222007189102,1813.7032889075576,1775.5837320092178,1813.8473995622765,1776.0056151559631,1813.288583558372,1775.7189742076616
01850,2036.876704794963,1953.6197465046382,2034.516605172124,1951.9570737622926,2033.0981559707984,1951.218273095977,2032.1880162101806,1950.9712672502274,2031.5539545139904,1950.9844819086848,2031.07134070662,1951.133909582919,2030.6824441760402,1951.3439530698377,2030.323545982494,1951.606822690999,2030.011930107799,1951.8668674092082,2029.700697080938,1952.1503990638184,2029.420061466643,1952.4161515881897,2029.1312269508649,1952.696988367174
01851,2035.0445308549167,1977.5945348531843,2051.6560767745873,1994.6905535350215,2074.833443277246,2018.3395209060907,2097.8759189279967,2041.8413606797671,2115.543299129875,2059.958155166133,2125.299990556158,2070.15142046316,2127.555551248013,2072.834691342525,2124.8661943352085,2070.5613654283893,2120.779757935876,2066.8836324378003,2118.495607295995,2064.9959910121224,2120.0248734379247,2066.915154345921,2125.792754656073,2073.0655804850194
01852,2022.4288389875148,1959.4379549649755,2022.152338764384,1959.6944399893016,2027.3158739316002,1965.3766520185807,2029.6042211921215,1968.1735203603528,2039.9607379880986,1979.0245035049402,2041.6289872858647,1981.174687914534,2048.841965848696,1988.8589741401688,2061.891330825354,2002.3682966287158,2058.7272777448416,1999.6536203679243,2053.3007429796617,1994.6663759549344,2056.357496221518,1998.1526684167868,2055.157954637409,1997.373374183819
01854,2033.3049901518846,1968.0499709650223,2030.1473198708209,1965.4461821785117,2030.5665019045891,1966.405377664405,2033.193912688513,1969.5591443638534,2037.8202111303392,1974.6984478704242,2043.9011786385313,1981.2814328544519,2051.8497649658443,1989.720093826119,2056.2197013973077,1994.5683255976,2053.1213723759492,1991.936835867387,2041.194220430871,1980.4672780570447,2047.2198998629187,1986.93888008852,2045.9687465730099,1986.124443675827
01876,2209.3068068659836,2157.241350717188,2203.8025636284315,2152.175165726036,2211.6516077191163,2160.4479948687786,2221.9142529272517,2171.0109849425257,2238.1885439830685,2187.375756226983,2256.410486901151,2206.052895982752,2273.6999423536204,2223.487322318961,2285.209810985305,2235.5075316138027,2292.448763001757,2242.9108619967587,2295.417368758441,2246.1897538545977,2295.8962196461443,2246.9553688066535,2295.7920346119813,2247.093771715861
01880,2243.905786860919,2170.2983092656223,2245.9786314208695,2172.9875984953806,2250.3725687109613,2177.962640094783,2255.759435003791,2183.9554585144283,2261.611884603065,2190.3609342746286,2267.643598399364,2196.970531641566,2273.784669025786,2203.6388372078386,2279.949985951652,2210.3560077214397,2286.155870602227,2217.0650508645967,2292.3562776629583,2223.7935207588703,2298.583571976224,2230.5018218588143,2304.799847938849,2237.223684920821
01902,1781.0393293951545,1738.4886614972927,1786.1675777706432,1743.9733773340467,1790.8398360034848,1748.993137799152,1795.5167259328632,1754.0089343740142,1800.1975252920076,1759.0206421420137,1804.8822583626147,1764.0284517038172,1809.5708138885843,1769.0324924754386,1814.2629356682392,1774.0329820739612,1818.958551234694,1779.0300322027751,1823.657510132645,1784.023786657148,1828.3597724288652,1789.0142949780175,1833.0651473485639,1794.001750667601
01905,1789.3802239474912,1734.9257545924152,1790.8441229963066,1736.8457128703437,1791.3114229401253,1737.757648199863,1791.3756554994088,1738.2556361980273,1791.278597242069,1738.5819608687477,1791.1186412034674,1738.8354214699505,1790.9357976568338,1739.0564124291711,1790.7557175774577,1739.2520598258393,1790.5567243081416,1739.457407557831,1790.3692454792513,1739.6474804053355,1790.185330919995,1739.8324541539878,1790.0139495718627,1740.0042681057766
01915,1833.6845393341093,1793.5996183785335,1826.4697414420084,1786.7237138409569,1822.0954340211563,1782.6788192526549,1822.279962582612,1783.1858920583318,1823.7091464767918,1784.9300310609337,1825.1746151929315,1786.702322607679,1825.094693660933,1786.9207972044642,1825.1919393643664,1787.3115887081924,1822.4642184582694,1784.8694437666113,1819.98514655955,1782.6701732477302,1819.5674748709764,1782.526663077488,1820.0124688520773,1783.2389367434648
01930,1805.4936768625394,1758.1943093044902,1803.6232824831848,1756.7231749577766,1806.786456832301,1760.2753870041709,1812.2737448653095,1766.1421588591004,1816.0876285854283,1770.3263259225323,1821.793788269185,1776.3939720234503,1823.9303132902187,1778.8834890433727,1824.6269949501482,1779.9250457984829,1824.4706764953585,1780.1057868141274,1822.461587574293,1778.4262314758957,1824.4133191345506,1780.7002375708928,1824.7122949923655,1781.3144141231282
01960,1822.1885947469118,1774.5097883365797,1822.315398866525,1775.036243836304,1822.304279178735,1775.4144470739245,1822.1718837132246,1775.6619155323617,1821.976130417432,1775.836942260409,1821.7652604503633,1775.9881204436533,1821.5641124809665,1776.1406230558516,1821.3789961688221,1776.30108607187,1821.2070255074236,1776.4670098756046,1821.0434034321343,1776.6336109967888,1820.8843022193253,1776.7976261868064,1820.7280049953479,1776.9574849553605
01970,1862.577623767317,1816.922807826869,1869.6114507813475,1824.33955975411,1874.9786031424396,1830.079534915203,1879.0520570197843,1834.5166638277562,1882.6701563706813,1838.4899180586751,1886.436772468294,1842.6031755317952,1890.5389210829592,1847.0440596808378,1894.8853376635464,1851.7214060442523,1899.3109882702547,1856.4705433958734,1903.704769649966,1861.1806456771903,1908.0368305659981,1865.8219721474975,1912.3279208242418,1870.4159464613401
02026,2266.269099507248,2203.2918734008363,2248.748664597401,2186.298333635729,2236.1923542937257,2174.256281380797,2227.1735965672137,2165.7392759741474,2220.676756131395,2159.732183420618,2215.978635385059,2155.512278151327,2212.564113396905,2152.564884894858,2210.066166989761,2150.5234029607727,2208.223213270047,2149.126648827348,2206.8487593119803,2148.1885092179605,2205.8098043326668,2147.576342582966,2205.011462687204,2147.195605764166
02062,2208.5714115198016,2163.229787074626,2218.7699466862537,2173.8079927904414,2236.1534965351734,2191.562450638699,2256.782649483134,2212.5536377208705,2277.129979346703,2233.253930918628,2294.7277765945228,2251.1968868840113,2308.414016975196,2265.21954842919,2318.2090148244397,2275.3439730157925,2324.9824433214044,2282.4389430776573,2330.0188160167677,2287.789914204392,2334.6223466949864,2292.7009145010347,2339.8239406142557,2298.2037234475
02072,1963.2529726066166,1909.5421518503497,1949.5049225783482,1896.2441483889802,1942.5631734875135,1889.7412200378706,1939.919587393683,1887.52562393006,1939.4341173318965,1887.4578923753368,1939.74441686279,1888.1760905779436,1940.1610323547359,1888.991136699108,1940.4265539816183,1889.646002172526,1940.5041193613813,1890.104249682903,1940.4408359622819,1890.4126855022143,1940.2959275861683,1890.632059784977,1940.1155812934364,1890.8079308376161
02111,2888.7733948574587,2837.0419405244775,2908.52627703633,2857.2747837760367,2913.0913783148035,2862.2925135271244,2925.9188314653734,2875.5595109244755,2919.170355368078,2869.238405821141,2914.5950178289972,2865.0802971627513,2908.8726473590177,2859.765316754878,2904.604699720826,2855.8952565268464,2909.0512003211,2860.7305620247994,2917.6349565889554,2869.693892073719,2922.6870057835185,2875.1167567730845,2948.779638013987,2901.572031577385
02113,2611.013490976905,2553.7988371293586,2603.6645829168933,2546.928772471387,2599.711869682342,2543.4431048663073,2597.5379030651497,2541.7248347139425,2596.296917321161,2540.9286504847673,2595.5465029573056,2540.6125689620126,2595.055139806049,2540.545472519666,2594.7015975190498,2540.606517368122,2594.422347693502,2540.7325359784454,2594.18405635749,2540.890536746779,2593.978069929876,2541.0544397923545,2593.7685189421686,2541.2419308228305
02114,2838.2863460427075,2788.5582687497713,2859.8109332074405,2810.509771718114,2866.734276048019,2817.847946817837,2876.4263574687598,2827.944570396355,2866.0151291446646,2817.9276482867563,2851.238589201446,2803.5350842984094,2843.3147713666735,2795.98574081554,2844.5806152546197,2797.61749438806,2852.9031644385,2806.2975897630636,2854.9737487185985,2808.7175013795722,2865.5306004038034,2819.615917280738,2876.549285416483,2830.9684940291454
02115,2967.025253695941,2920.0769804003116,2987.262414140554,2940.71120718559,2989.1107703632892,2942.9466079547515,2973.421037176512,2927.6362958015225,2946.411129657283,2901.0071485207663,2917.3342412788616,2872.2733783050326,2895.3296418230734,2850.611951066468,2886.6766423102736,2842.271048854591,2892.887029005848,2848.860840622782,2910.9165848925422,2867.205401137914,2934.148666170971,2890.716947070449,2954.8798418123642,2911.7482429122592
02116,2848.167747022187,2796.479724556077,2853.577790517179,2802.3227309696777,2855.9363642257536,2805.1032052225805,2856.904287815926,2806.4827822464795,2857.2396599427534,2807.2200035733,2857.288501173318,2807.661365681407,2857.209011480851,2807.964940416294,2857.072982922488,2808.2034272061032,2856.9133578273036,2808.4099093904974,2856.745245160621,2808.599455779125,2856.574892134892,2808.7796151862144,2856.405808191361,2808.9531866501993
02118,3010.9149403125393,2945.7584669544995,3028.575621713679,2963.9742079152916,3036.550906271146,2972.491559007816,3051.229397393373,2987.696927642125,3060.714867990013,2997.695698167233,3056.2273541434383,2993.7103104814673,3026.761804148894,2964.7340750560325,3017.3955055554834,2955.8440723330305,3012.2157828963623,2951.129891834647,3007.3709426702135,2946.739805136629,3010.7199900753417,2950.5340569016294,3015.4921843485013,2955.741412002903
02119,2840.996823103276,2751.2910630803294,2839.2648666786167,2750.3879578062583,2850.331884009409,2762.2576610031583,2861.608228276283,2774.3067666569127,2865.3285458897844,2778.781225934874,2836.828144830609,2751.017330641408,2804.752001914908,2719.6477169455147,2785.0723203792736,2700.6572613647572,2774.8546353328647,2691.1118926433674,2742.428808103659,2659.3434570150316,2740.4744862948583,2658.025744474895,2727.161203606301,2645.3329159314394
02120,3183.6683709978543,3115.3001986034824,3239.931553941408,3172.148052561812,3301.6260539410036,3234.4111129029084,3347.650874683034,3280.990036811372,3366.717311204777,3300.599966585361,3360.177972850451,3294.576452902657,3343.343619841936,3278.2044668093868,3299.4654005744146,3234.6024608807897,3245.805073231275,3181.3582390609463,3195.743885678342,3131.7962642876473,3169.724615931563,3105.96700770856,3166.961099814033,3104.35061928393
02121,2452.758706511594,2349.8993756580003,2463.6435441229187,2361.6442868969716,2463.2117234983243,2362.0538537372167,2462.8029007087603,2362.4644380500863,2462.406289875859,2362.868466242196,2462.015313135218,2363.2545597677317,2461.6324614294463,2363.638042360899,2461.2604713303404,2364.0115542071057,2460.896650561381,2364.374122519504,2460.538973199788,2364.73188890766,2460.1903725836487,2365.080732609286,2459.849341166656,2365.4215142479397
02122,2466.2603433777813,2384.647498108555,2470.423459659291,2389.494552858581,2470.0876718957747,2389.8260048573243,2469.7625929612727,2390.150096279484,2469.445929214554,2390.468904091995,2469.13572081699,2390.7780544012785,2468.832811836344,2391.0810222906744,2468.5375576192987,2391.376621274661,2468.2482885677887,2391.665641162576,2467.9654718541688,2391.948511600551,2467.6888062127996,2392.2252259376332,2467.418444576008,2392.4955356690475
02124,2362.2346496858177,2279.8726912285515,2383.1849400125648,2301.5134401559044,2406.010344896702,2325.0121604181304,2425.9228930480494,2345.582900435281,2440.802191240111,2361.1038016972598,2450.582998540339,2371.5079441918233,2456.4396412974515,2377.9797584495923,2459.992466092279,2382.129428232707,2462.7565057173624,2385.4748506217893,2465.787696102261,2389.0752174659856,2469.6598673541353,2393.5130635239334,2474.527988943127,2398.919209035533
02125,2563.0697637075777,2490.675588267651,2594.265628565652,2522.4789235197204,2618.8213902932694,2547.622059768112,2632.807050449956,2562.1983880962075,2637.2119950974516,2567.1594494651004,2635.61514916637,2566.1045132077793,2632.368171587657,2563.382080020771,2630.669532869358,2562.1511401685425,2632.2505491459524,2564.089094613343,2636.8414990866418,2569.3267834667736,2643.9091444215974,2576.5006241554966,2651.396813580929,2584.8362464993124
02126,2334.6439140907464,2242.6265977752514,2335.8597694870964,2244.627614701661,2345.2911614700647,2254.8245231832566,2366.435021055672,2276.714552583784,2375.1283897773937,2286.1348834782502,2375.1170054891295,2286.8330823182846,2378.577390299697,2290.9863133554218,2368.239873069681,2281.3255533424212,2353.271381569639,2267.018006562035,2337.5011562767377,2251.893619270324,2323.2453096049862,2238.269134135026,2318.689027714029,2234.3303357669492
02127,2935.097144739432,2854.645397894268,2951.2889558993666,2871.528116479788,2974.4178187004386,2895.330960067013,2990.4132605472996,2911.9801559166353,3006.9913393619827,2929.1965163467285,2998.4684210694013,2921.295529283996,2970.865599758794,2894.298204902989,2957.10015843728,2881.1222004403653,2947.34450162504,2871.9452777717397,2944.795379955094,2869.9605471648856,2948.968787703849,2874.6856447485948,2960.3955439124625,2886.6521867274573
02128,2529.378344913134,2462.7447064792964,2529.9772968887582,2463.9103559923633,2527.4639982350595,2461.7687627937416,2523.2073464453442,2457.5349206248356,2518.5471061509184,2453.6154787856162,2516.211068167143,2451.3133895153296,2515.9603054800714,2452.541191148544,2518.9151720226114,2455.507546722059,2522.8623490899863,2459.593386268035,2526.0731130297245,2462.855089844258,2527.121216064653,2464.0061802694645,2525.656791615455,2462.5912639149724
02129,2883.866290858666,2791.8072212012726,2926.5311907004534,2835.2770360763234,2965.5049256098796,2875.0313500801626,2999.8335360699753,2910.1191899676883,2985.799938573857,2896.8249715182287,3003.670682138728,2915.4152905266264,2978.417748407188,2890.863613247433,2962.488858313668,2875.617746378937,2954.874054569025,2868.670175142032,2933.093184767219,2847.5413170471775,2922.300566303635,2837.385690442507,2936.226510180577,2851.9348866232003
02130,2663.4597765791436,2583.997652984904,2683.932420503772,2605.1400850917,2709.2657446058324,2631.1255977316573,2741.777714729255,2664.257937791526,2758.9507912476734,2681.8070891132443,2763.6752771659503,2686.9608184344543,2751.4874278905786,2675.084624006289,2737.7456259002556,2662.1144463363216,2724.015764694964,2648.700627923697,2707.3073210606303,2632.696358342753,2693.658251803584,2619.343234037794,2687.4254219026907,2613.8407490663494
02131,2482.041065997163,2397.4331000960756,2531.338744638826,2447.4981064466865,2566.706866183149,2483.6129867822992,2579.5826420523417,2497.235532224232,2586.866710469893,2504.645934562311,2586.9446500935196,2504.8922747342863,2587.8155289639826,2506.0938982159105,2578.281516719962,2496.880386811645,2557.6064706109873,2477.0296502432284,2532.3353225424644,2451.9025831865356,2502.714989618107,2423.947082989941,2485.436725401633,2406.761311437496
02132,2492.358643493334,2402.630182749481,2555.0869739499253,2466.113061048511,2607.1635938124164,2518.92678366534,2639.8446771154418,2552.3191704520464,2651.448580245498,2564.6143643810906,2645.915261100084,2559.7539644272288,2630.599003978196,2545.0903220243376,2613.543549053475,2528.5176798448097,2600.715893877006,2516.456922030288,2596.30958483744,2512.317406394483,2600.5824982317595,2517.2463374905797,2612.074677727164,2529.3325416134544
02134,2570.7138838647256,2531.756688175204,2560.6093651488864,2521.9882286441953,2555.618877444533,2517.324302541209,2554.592421373765,2516.616272629439,2552.769236234166,2515.103853030364,2556.4913584997876,2519.126905087598,2561.632717480886,2524.5653322901985,2551.3485319544693,2514.570438438022,2538.037251016542,2501.5393096215425,2519.864676493337,2483.642022337997,2493.02829766827,2457.072818264647,2466.00654293073,2430.31370878986
02135,2757.7148363900073,2700.421874242202,2770.3298475192023,2713.5689397081487,2789.5410104791717,2733.298118313345,2801.255771169449,2745.5137554639887,2822.009149655987,2766.755252977923,2827.676046238224,2772.8941200295117,2826.6293890186284,2772.30779959891,2818.5988664279275,2764.7264276787664,2806.967490941456,2753.5336500498124,2789.1425123313356,2736.136085051111,2779.4859777950333,2726.896686122742,2776.5823727504835,2724.4002696723824
02136,2415.884351377977,2320.529186596062,2463.061432322036,2368.507569485865,2517.746674932131,2423.906137678713,2566.920394023274,2473.2205044018406,2598.250068761118,2504.9730184407326,2606.603729188031,2513.626777273578,2593.5243893019538,2500.8495962323245,2566.685278946439,2474.2447857990564,2536.002606603013,2443.8116813542592,2511.979965416633,2420.0427222831745,2501.384331724669,2410.0019457268927,2506.9943025914345,2415.8983066513183
02138,2580.9009174109124,2538.756395009168,2581.3210838750197,2539.532255180576,2597.7767502714637,2556.3350934227715,2625.523258423488,2584.4206084599737,2657.4069883794455,2616.640001845244,2685.951636286839,2645.5049070991254,2705.2712914797075,2665.14205346762,2712.430840233345,2672.6055514273444,2707.8790433692207,2668.357426309329,2695.0234713150267,2655.7955838736925,2679.04502341182,2640.1063838302425,2665.4124932871364,2626.7554887682572
02139,2640.118903646045,2588.319798156112,2641.323711584324,2589.9645498685804,2661.18811364514,2610.2540229560473,2693.5694705320584,2643.0526602467144,2729.74270808029,2679.6322451812794,2760.880366999219,2711.167455861984,2780.3061216696296,2730.9796408741076,2784.981072795516,2736.0312628968063,2775.9219396195554,2727.344167826845,2757.557873450156,2709.3411901373647,2736.258856845337,2688.3960120884653,2718.538031582966,2671.0207987968997
02140,2586.273027114084,2536.757412782957,2582.7110805017237,2533.2112870862356,2599.0967483388395,2549.787496837487,2633.4837386289796,2584.187702644694,2673.620284214916,2624.6004821312754,2708.2846844461337,2659.281394365489,2730.671684776269,2683.6463624521966,2734.5088216734357,2687.4918476300672,2727.72756897158,2681.1647055150315,2716.4300681593077,2669.876152905037,2694.203057142679,2647.86955753389,2674.0345739772697,2627.7099115679416
02141,2574.1434398636625,2512.2147931991462,2554.8779326101435,2493.5426525478774,2545.3050987601155,2484.5482025294687,2554.062627545204,2493.870317560054,2573.3234047998353,2513.6809364363794,2591.8250868679543,2532.7189308376837,2598.3492418407527,2539.766604359435,2610.3335320938095,2552.259406961238,2602.5794295817404,2545.00128465336,2588.2784570426948,2531.183983097846,2571.550159584361,2514.9278107549676,2562.8522497538784,2506.691955722377
02143,2470.9518106711016,2420.3706035654045,2472.1378728857594,2421.99067245122,2505.796282702233,2456.0563849604505,2561.466482006188,2511.971952394738,2619.5680059654815,2570.2630818590824,2666.0066847782186,2617.1543602781344,2691.8199368860382,2643.0845181269246,2694.7355412513484,2646.263709383113,2666.3131456385813,2617.9428896182676,2620.305960330711,2572.5736866849174,2572.2024671977647,2524.5255937732195,2540.5642663555072,2493.99193592559
02144,2598.545921533741,2542.934740488719,2586.756814008196,2532.0284063785325,2591.0086065235714,2536.954591785781,2618.4466176339943,2564.9138952058142,2665.2669218714113,2612.2458621133605,2704.6011546388304,2652.083702297206,2741.6943156182197,2689.669212193093,2752.419812592246,2700.862000027378,2754.7075921498877,2703.3591292634214,2742.4886828654608,2691.458656274529,2710.5725606656306,2659.971364122386,2677.8386767989487,2627.504451492013
02145,2399.381128512625,2343.6085491440026,2383.5918380116213,2327.825969840878,2377.7311602016125,2322.015639729605,2393.0785694202714,2337.4698684072537,2421.564286827914,2366.584418918855,2448.6629978855854,2393.8218503504922,2486.633293867578,2432.325552482397,2511.385058583395,2457.139927148097,2519.6548244976175,2465.6961401779217,2507.022193579745,2453.1486515848424,2474.5374812212162,2421.072303806443,2441.3091936908645,2387.9097331129046
02148,2230.2737364079026,2169.3596614454705,2202.338188694988,2141.9532674646703,2199.85471181048,2139.9822476053077,2203.338806927919,2143.968846646376,2219.061224368637,2160.173130007342,2251.175215180314,2192.768886904505,2294.741480039819,2236.7949746803542,2323.4728849498383,2265.9788813304544,2337.8276119459074,2280.771632725375,2334.457497716665,2277.838308532896,2324.6827484785076,2268.491432599569,2306.4282464527655,2250.647443524525
02149,2317.331948075106,2241.844171903668,2306.348956496511,2231.5123666203417,2309.6860612961377,2235.4855318574578,2319.9778402056986,2246.391065304661,2323.829300810299,2250.8154809191547,2336.674446123753,2263.8916767975343,2370.037052840661,2297.921338980638,2403.72090711273,2331.7390360445024,2415.281604023151,2344.3440444537428,2410.979183021903,2340.139473629398,2394.0479106570533,2324.519527829672,2378.697135486984,2309.227663791811
02150,2493.890895373466,2412.429122974238,2530.16040275755,2449.377629797656,2559.444039590703,2479.3385142430225,2576.587516338539,2497.1268923316657,2580.730810947172,2501.891297305347,2575.1945549650272,2496.8294319665983,2565.082554097966,2487.082244519952,2556.6934596432657,2479.2052591293022,2554.2845495954193,2477.3606612382587,2560.420826815366,2483.822844157223,2574.302661323864,2497.9098167320567,2592.8072258447282,2517.24838550396
